"ZIP","pm25","STATE"
"00012",3.53704142477989,"CA"
"00014",3.08904449454601,"AZ"
"00015",3.13676258742688,"AZ"
"00016",4.28242503753124,"CA"
"00017",3.77249365027658,"CA"
"00018",6.18031480698468,"CA"
"00019",2.58855927183248,"CA"
"00020",3.75183257934642,"CA"
"00022",4.60592356987342,"CA"
"00026",4.88324496213806,"CA"
"00027",3.26419948409029,"CO"
"00028",3.19655982751989,"CA"
"00029",4.01792942795198,"CA"
"00031",3.08430884659905,"CA"
"00032",5.10468560425822,"CA"
"00033",3.19093453885488,"CA"
"00034",2.72539923635101,"CA"
"00035",2.64356641654284,"CA"
"00037",3.87121595537286,"CA"
"00038",3.79110823652626,"CA"
"00039",2.84861373154951,"CA"
"00040",3.76533127776902,"CA"
"00041",5.84822731163838,"FL"
"00042",8.30204059221076,"FL"
"00043",5.48525291066844,"FL"
"00044",2.78180276439927,"CA"
"00045",10.2609468100425,"FL"
"00047",3.55280492692753,"CA"
"00048",3.3786241975712,"CA"
"00049",2.06871295280668,"CA"
"00050",2.41121166549577,"CA"
"00051",3.02392945901728,"CA"
"00052",3.16515769723626,"CA"
"00053",6.93174313188295,"FL"
"00054",2.64475857139048,"CA"
"00055",2.44241165146725,"CA"
"00056",5.82893854897671,"ID"
"00057",9.67181497266696,"CA"
"00058",3.91528510843019,"CA"
"00059",4.76100928810596,"MN"
"00060",4.65766344277538,"MN"
"00061",8.00708126477763,"CA"
"00063",5.20250240267788,"MT"
"00064",3.57160466570827,"NM"
"00065",3.01954738755031,"CA"
"00066",3.52605757671545,"NM"
"00067",8.01219162266165,"OK"
"00068",3.71093296785448,"OR"
"00069",2.646459030046,"OR"
"00070",2.21821256914192,"OR"
"00071",3.49983658738948,"UT"
"00072",2.02058738883615,"WA"
"00073",3.93692697087361,"WA"
"00074",3.08517439657261,"WA"
"00075",2.24261360576706,"MT"
"00076",1.8731281609917,"WA"
"00077",2.42366175724199,"OR"
"00078",2.00993498851346,"ID"
"00082",5.65265751960459,"VT"
"00083",13.7419847788466,"NY"
"00084",11.7869383396095,"NC"
"00087",8.23854188064379,"FL"
"00097",5.59873923303913,"FL"
"00098",7.43590439308545,"FL"
"00100",4.19614523458835,"UT"
"00116",9.93625714421706,"LA"
"00119",11.5181713967106,"LA"
"00120",11.010443184814,"LA"
"00121",9.2330815803026,"LA"
"00122",11.1006948110686,"LA"
"00125",4.99525102645666,"ME"
"00126",5.69951077658673,"ME"
"00127",5.66611182940158,"ME"
"00128",5.66967758748472,"ME"
"00130",5.28034526901282,"ME"
"00132",5.61687505600869,"ME"
"00133",5.62302309519014,"ME"
"00134",5.30711301849539,"ME"
"00135",5.01946855207606,"ME"
"00137",4.72078799277349,"ME"
"00138",4.92067999470408,"ME"
"00139",5.77794170183477,"ME"
"00140",5.32637692311145,"ME"
"00141",5.49014479476926,"ME"
"00145",5.69674332190894,"ME"
"00147",5.59277049773864,"ME"
"00148",4.83846114363553,"ME"
"00151",4.96794597627304,"ME"
"00152",12.7830307658135,"MD"
"00157",11.2703440751048,"MA"
"00158",5.04385871903269,"MA"
"00159",7.36627752049516,"MA"
"00160",4.62193779025562,"MN"
"00161",4.87510245712288,"MN"
"00164",3.76794032770866,"MN"
"00165",3.67518120468877,"MN"
"00166",3.66086728829516,"MN"
"00168",3.93025716993916,"NH"
"00169",6.39016871064151,"NH"
"00170",6.21195843608752,"NH"
"00172",4.11937567541642,"NH"
"00173",3.66209694133112,"NH"
"00174",3.70477887910953,"NH"
"00176",3.42054802057257,"NH"
"00177",3.36505053157909,"NH"
"00179",3.41980144993537,"NH"
"00180",2.95886280879726,"NH"
"00181",3.8588194814513,"NH"
"00182",4.33431067133002,"NH"
"00183",3.6741986236379,"NH"
"00184",3.80345656148252,"NH"
"00185",5.89081737439553,"NH"
"00186",5.96036947522852,"NH"
"00187",6.10182405076436,"NH"
