"ZIP","pm25","STATE"
"00012",2.9118762892588,"CA"
"00014",2.88323816135135,"AZ"
"00015",3.36630018523731,"AZ"
"00016",3.75330110742913,"CA"
"00017",3.25828316209746,"CA"
"00018",5.29957931242608,"CA"
"00019",2.69860220767635,"CA"
"00020",3.00102178295293,"CA"
"00022",2.43356174909412,"CA"
"00026",3.56742055464663,"CA"
"00027",3.46319973195117,"CO"
"00028",2.41460252888493,"CA"
"00029",2.63353792945108,"CA"
"00031",2.41629723865968,"CA"
"00032",4.23890514153589,"CA"
"00033",2.37762720650002,"CA"
"00034",1.69175141398086,"CA"
"00035",2.1500612697578,"CA"
"00037",2.29642152977956,"CA"
"00038",2.95372149026483,"CA"
"00039",2.16634556101373,"CA"
"00040",2.79190751970964,"CA"
"00041",4.2982585231507,"FL"
"00042",6.7097335034368,"FL"
"00043",3.92750501573758,"FL"
"00044",2.34010381333334,"CA"
"00045",7.62171544085365,"FL"
"00047",2.33897434175549,"CA"
"00048",2.07656260543663,"CA"
"00049",1.45399217467686,"CA"
"00050",1.88816083695979,"CA"
"00051",2.15091979258425,"CA"
"00052",1.84058130690828,"CA"
"00053",5.60255260065575,"FL"
"00054",2.1702347504379,"CA"
"00055",1.77962558277243,"CA"
"00056",3.86659082858474,"ID"
"00057",8.71687892544971,"CA"
"00058",2.69130049573197,"CA"
"00059",5.24994358780345,"MN"
"00060",4.78000179976359,"MN"
"00061",13.8261082861317,"CA"
"00063",6.2569063479808,"MT"
"00064",3.12465540748334,"NM"
"00065",2.21825174972634,"CA"
"00066",3.52162080189048,"NM"
"00067",6.87350627589911,"OK"
"00068",2.0199376359373,"OR"
"00069",1.8926790560091,"OR"
"00070",1.6990587597071,"OR"
"00071",2.58763419244007,"UT"
"00072",1.69892684763051,"WA"
"00073",2.48933653820247,"WA"
"00074",1.99813823242142,"WA"
"00076",1.51244158517776,"WA"
"00077",1.86128110149997,"OR"
"00084",7.98609442159013,"NC"
"00087",7.06402347348122,"FL"
"00097",3.82000859522023,"FL"
"00098",4.43738505231227,"FL"
"00100",4.2230070062892,"UT"
"00116",9.6412505024134,"LA"
"00119",9.22420048498208,"LA"
"00120",9.34218114415019,"LA"
"00121",8.84341294536609,"LA"
"00122",9.1733354594134,"LA"
"00125",4.51022048671061,"ME"
"00126",5.30175420108448,"ME"
"00127",4.46496258051368,"ME"
"00128",5.32879095102528,"ME"
"00130",4.73238207136007,"ME"
"00132",4.71945895687907,"ME"
"00133",5.07275524852557,"ME"
"00134",3.93004769215693,"ME"
"00135",4.64202645514477,"ME"
"00137",4.02630477666459,"ME"
"00138",3.87143536783821,"ME"
"00139",5.18515203130228,"ME"
"00141",4.23516310308632,"ME"
"00148",4.06941483159387,"ME"
"00151",3.35387982502127,"ME"
"00152",13.3702965148911,"MD"
"00158",10.772980223032,"MA"
"00160",4.58874221660673,"MN"
"00161",4.5697610919912,"MN"
"00164",2.96429856796368,"MN"
"00165",2.61115072418322,"MN"
"00166",3.76760930069412,"MN"
"00168",3.38094789746254,"NH"
"00172",3.51100992968764,"NH"
"00173",3.4361774128878,"NH"
"00174",3.40101415659252,"NH"
"00176",3.14689009742849,"NH"
"00177",3.52274479844749,"NH"
"00179",3.45419382541816,"NH"
"00180",2.92255293683805,"NH"
"00181",3.6834196735619,"NH"
"00182",4.47622055500332,"NH"
"00183",3.72001643286639,"NH"
"00184",3.81811017455618,"NH"
"00185",4.10935750581286,"NH"
"00188",9.87014183346367,"TX"
"00195",3.75065313965007,"WA"
"00197",3.18182407641465,"AZ"
"00199",3.7417125699542,"AZ"
"00501",8.12240470454897,"NY"
"00544",8.12240470454897,"NY"
"01001",8.14160024781487,"MA"
"01002",5.90342182115546,"MA"
"01003",6.88314330829222,"MA"
"01004",5.93235553456854,"MA"
"01005",6.13925755682861,"MA"
"01007",5.58797731897123,"MA"
"01008",6.61320175338933,"MA"
"01009",5.36666183897523,"MA"
"01010",5.93383206690796,"MA"
"01011",6.43645107599529,"MA"
"01012",6.6849211141504,"MA"
"01013",7.81974721340718,"MA"
"01014",8.43839651702837,"MA"
"01020",7.48346021190519,"MA"
"01021",8.39142620407447,"MA"
"01022",7.40146484232007,"MA"
"01026",6.94011378934286,"MA"
"01027",7.04194024601089,"MA"
"01028",7.66229518499964,"MA"
"01029",5.79619063966122,"MA"
"01030",7.90407725638185,"MA"
"01031",5.75645082313406,"MA"
"01032",6.86624186916746,"MA"
"01033",6.65401350157051,"MA"
"01034",6.85077146471057,"MA"
"01035",6.67584844112758,"MA"
"01036",7.35814795136761,"MA"
"01037",5.65912902630936,"MA"
"01038",6.7553064833988,"MA"
"01039",6.65146926974165,"MA"
"01040",7.41229834530281,"MA"
"01041",7.51128304513332,"MA"
"01050",6.65541091675505,"MA"
"01053",7.05463690291037,"MA"
"01054",6.71299131179141,"MA"
"01056",6.82594838547453,"MA"
"01057",6.78981415845373,"MA"
