"ZIP","ozone","STATE"
"00012",43.2619036428797,"CA"
"00014",45.188044813745,"AZ"
"00015",46.955957885457,"AZ"
"00016",53.8103367225434,"CA"
"00017",52.5845310620427,"CA"
"00018",50.7197075274771,"CA"
"00019",43.3727311247249,"CA"
"00020",50.9711177144018,"CA"
"00022",31.1283422487596,"CA"
"00026",55.2670682744917,"CA"
"00027",48.7199034279335,"CO"
"00028",43.7230717619582,"CA"
"00029",47.3751581953515,"CA"
"00031",44.4944988348237,"CA"
"00032",45.7840467483926,"CA"
"00033",44.5463060304184,"CA"
"00034",39.6990321583163,"CA"
"00035",41.3680201130709,"CA"
"00037",41.3747331761932,"CA"
"00038",44.2040497536301,"CA"
"00039",41.2192662443074,"CA"
"00040",51.0488942085686,"CA"
"00041",34.3045062950406,"FL"
"00042",39.6625620375508,"FL"
"00043",35.9019372761519,"FL"
"00044",49.2579393487431,"CA"
"00045",40.5676959238539,"FL"
"00047",39.714066885752,"CA"
"00048",37.8718193106966,"CA"
"00049",39.8903595019645,"CA"
"00050",40.6570523699394,"CA"
"00051",48.7711484330258,"CA"
"00052",48.151495495194,"CA"
"00053",35.0456313229573,"FL"
"00054",40.2612909249667,"CA"
"00055",42.8988441461213,"CA"
"00056",43.2412941719966,"ID"
"00057",43.7102813171055,"CA"
"00058",50.3928649582267,"CA"
"00059",36.1850484646066,"MN"
"00060",35.2530431793265,"MN"
"00061",45.3525529929271,"CA"
"00063",39.2300920362029,"MT"
"00064",48.3341962831714,"NM"
"00065",46.3235363130594,"CA"
"00066",44.8389995333797,"NM"
"00067",40.850955928233,"OK"
"00068",36.2176077537379,"OR"
"00069",38.0809263780926,"OR"
"00070",36.609979786226,"OR"
"00071",48.3817866628586,"UT"
"00072",33.7260424493845,"WA"
"00073",36.2510590679153,"WA"
"00074",37.0519787314224,"WA"
"00075",45.9959973460601,"MT"
"00076",34.1053147067179,"WA"
"00077",36.6905629749997,"OR"
"00078",46.1325459207548,"ID"
"00082",36.5164477675286,"VT"
"00083",27.2893358646288,"NY"
"00084",38.4160211539321,"NC"
"00087",40.2285969565789,"FL"
"00097",36.4406062508931,"FL"
"00098",36.285584108322,"FL"
"00100",50.4301303188699,"UT"
"00116",39.4371538132804,"LA"
"00119",39.9651544029763,"LA"
"00120",40.0190226398012,"LA"
"00121",39.8438421169601,"LA"
"00122",41.4050991986985,"LA"
"00125",34.9747501443732,"ME"
"00126",36.4589225079312,"ME"
"00127",35.1682435422423,"ME"
"00128",35.438425094405,"ME"
"00130",34.2226877429048,"ME"
"00132",35.8304238236392,"ME"
"00133",36.1723170597944,"ME"
"00134",34.8367707827486,"ME"
"00135",35.2330895599672,"ME"
"00137",34.0114817484357,"ME"
"00138",34.3991076379936,"ME"
"00139",36.2350887796197,"ME"
"00140",36.4676095928388,"ME"
"00141",33.6263614358615,"ME"
"00145",35.4951608002448,"ME"
"00147",36.9127863881427,"ME"
"00148",34.1823074847722,"ME"
"00151",33.3694022529707,"ME"
"00152",39.7423632849938,"MD"
"00157",32.7741337798537,"MA"
"00158",38.170779026928,"MA"
"00159",38.240228776866,"MA"
"00160",35.0946652887054,"MN"
"00161",34.3626778630602,"MN"
"00164",35.990819700873,"MN"
"00165",36.1391606698396,"MN"
"00166",36.0237659737714,"MN"
"00168",37.7932101440411,"NH"
"00169",36.1908692201702,"NH"
"00170",35.5672790817935,"NH"
"00172",39.9329443259066,"NH"
"00173",41.5884845130296,"NH"
"00174",41.9559877319372,"NH"
"00176",43.2508942148038,"NH"
"00177",37.9238724208662,"NH"
"00179",41.6813208256053,"NH"
"00180",42.3554005628869,"NH"
"00181",40.6749725841382,"NH"
"00182",39.4114552299338,"NH"
"00183",34.7990879729851,"NH"
"00184",34.224899974458,"NH"
"00185",38.5015434771469,"NH"
"00186",36.7836166400545,"NH"
"00187",36.5340134494526,"NH"
"00188",36.3174169624649,"TX"
"00190",36.5703427157146,"VT"
"00191",35.8711385583941,"VT"
"00192",35.4018414823572,"VT"
"00195",31.3359227990581,"WA"
"00197",44.9336432214761,"AZ"
"00199",51.2967783994546,"AZ"
"00501",35.7310018068316,"NY"
