"ZIP","ozone","STATE"
"00012",44.5412533284194,"CA"
"00014",47.434103169082,"AZ"
"00015",47.9451112416397,"AZ"
"00016",51.858865941042,"CA"
"00017",50.8888411622384,"CA"
"00018",47.2350933924095,"CA"
"00019",44.7300776374929,"CA"
"00020",49.8720100586822,"CA"
"00022",36.620472386189,"CA"
"00026",52.132577223219,"CA"
"00027",51.7577745669532,"CO"
"00028",45.6567653787386,"CA"
"00029",47.627020183953,"CA"
"00031",43.7379578301508,"CA"
"00032",43.2606761744271,"CA"
"00033",46.3663010563713,"CA"
"00034",37.8388968501105,"CA"
"00035",40.0477423314359,"CA"
"00037",40.9263595047133,"CA"
"00038",42.8760694080044,"CA"
"00039",38.410333170511,"CA"
"00040",49.7123624935869,"CA"
"00041",34.963365131268,"FL"
"00042",37.7817429875666,"FL"
"00043",34.1255240433817,"FL"
"00044",47.6443722238684,"CA"
"00045",37.3515507422417,"FL"
"00047",40.3148870460283,"CA"
"00048",38.8149276261935,"CA"
"00049",35.7188530274478,"CA"
"00050",36.2721497858905,"CA"
"00051",46.2777150678826,"CA"
"00052",45.2068677024965,"CA"
"00053",35.0470983881683,"FL"
"00054",33.1804727345716,"CA"
"00055",37.7256663594225,"CA"
"00056",42.3566509997706,"ID"
"00057",41.9602147949782,"CA"
"00058",50.1423024314686,"CA"
"00059",34.8566333137755,"MN"
"00060",34.7398402634487,"MN"
"00061",44.483349793462,"CA"
"00063",38.0092911050847,"MT"
"00064",48.2425622083137,"NM"
"00065",47.1531516866829,"CA"
"00066",47.6993231907987,"NM"
"00067",40.9298430110658,"OK"
"00068",37.7684295584209,"OR"
"00069",38.985458386187,"OR"
"00070",36.0769940833587,"OR"
"00071",48.0690237678231,"UT"
"00072",37.920242113644,"WA"
"00073",40.1167664220368,"WA"
"00074",39.0295918150939,"WA"
"00076",38.3156494013216,"WA"
"00077",36.9122446228386,"OR"
"00084",38.4393439989469,"NC"
"00087",38.2166020377267,"FL"
"00097",34.8136256811571,"FL"
"00098",34.6598303670334,"FL"
"00100",48.2527168507048,"UT"
"00116",37.7773521903624,"LA"
"00119",38.3217159741398,"LA"
"00121",38.4388242127761,"LA"
"00125",32.7521729771794,"ME"
"00126",36.4811318697316,"ME"
"00127",34.0370174467099,"ME"
