"ZIP","ozone","STATE"
"00012",45.6597026220183,"CA"
"00014",46.4239179951421,"AZ"
"00015",46.800377597642,"AZ"
"00016",51.6335748498376,"CA"
"00017",51.4911787123317,"CA"
"00018",48.1394514864229,"CA"
"00019",45.1133121815368,"CA"
"00020",50.3656361486664,"CA"
"00022",37.1862605545213,"CA"
"00026",51.6855401178856,"CA"
"00027",50.897436413817,"CO"
"00028",46.0141400953788,"CA"
"00029",47.2936346277616,"CA"
"00031",45.160576427047,"CA"
"00032",44.3239805367428,"CA"
"00033",46.4870505746853,"CA"
"00034",41.9292482073593,"CA"
"00035",42.4163614690831,"CA"
"00037",43.4981513735648,"CA"
"00038",44.7220059389442,"CA"
"00039",41.8008747006955,"CA"
"00040",50.0757683663566,"CA"
"00041",32.2967452523384,"FL"
"00042",36.2272475986804,"FL"
"00043",32.3601023313752,"FL"
"00044",48.2400487165444,"CA"
"00045",35.5723719461367,"FL"
"00047",42.5790218872141,"CA"
"00048",40.4906230254698,"CA"
"00049",39.1192323709658,"CA"
"00050",39.0277688033673,"CA"
"00051",46.9651161748401,"CA"
"00052",46.1518554287053,"CA"
"00053",32.9562299443861,"FL"
"00054",34.3677550326864,"CA"
"00055",41.3901644576083,"CA"
"00056",40.8068511962421,"ID"
"00057",43.4658782200688,"CA"
"00058",50.7232163726952,"CA"
"00059",35.7990706381237,"MN"
"00060",35.6345900147741,"MN"
"00061",45.5325831150807,"CA"
"00063",40.5844272228056,"MT"
"00064",47.3025417450075,"NM"
"00065",47.2436245526211,"CA"
"00066",46.3038606757309,"NM"
"00067",41.1007289650457,"OK"
"00068",38.2703256119794,"OR"
"00069",40.3576607123917,"OR"
"00070",36.332012096538,"OR"
"00071",47.2202194001073,"UT"
"00072",38.3617038847024,"WA"
"00073",41.8195997301555,"WA"
"00074",41.2514398769241,"WA"
"00076",39.7353718038292,"WA"
"00077",37.1450599231256,"OR"
"00084",39.5472535388832,"NC"
"00087",36.6932991736022,"FL"
"00097",32.9384355492287,"FL"
"00098",32.9926636158314,"FL"
"00100",48.1565909642748,"UT"
"00116",36.6154213973131,"LA"
"00119",37.4324492236229,"LA"
"00121",37.4966700608975,"LA"
"00125",34.1988675903686,"ME"
"00126",38.151963212375,"ME"
"00127",36.2596191205516,"ME"
"00128",39.4223753048882,"ME"
"00130",34.8314874278103,"ME"
"00132",36.1643808706754,"ME"
"00133",37.7634800649509,"ME"
"00134",36.6929821026313,"ME"
"00135",35.0421560900694,"ME"
"00137",33.1516338559891,"ME"
"00138",34.3605082464094,"ME"
"00139",39.5014772765206,"ME"
"00141",34.8394589440698,"ME"
"00148",33.1346600949581,"ME"
"00151",36.1207341602091,"ME"
"00152",41.1855087696835,"MD"
"00158",40.2361566205788,"MA"
"00160",36.6912294046294,"MN"
"00161",35.8144459978294,"MN"
"00164",37.0149846128348,"MN"
"00165",36.9404395298542,"MN"
"00166",37.0365218297476,"MN"
"00168",42.5166003498725,"NH"
"00172",44.0848557544942,"NH"
"00173",46.2779458565332,"NH"
"00174",46.3711827084466,"NH"
"00176",46.2998620135594,"NH"
"00177",44.8506477858995,"NH"
"00179",46.9076335422479,"NH"
"00180",45.5163614696574,"NH"
"00181",45.5298343370998,"NH"
"00182",46.1723843947028,"NH"
"00183",41.6068886506992,"NH"
"00184",41.6975561747835,"NH"
"00185",43.3248230021885,"NH"
"00188",33.4688073077257,"TX"
"00195",34.5374021314848,"WA"
"00197",46.1061445673265,"AZ"
"00199",51.3153218170163,"AZ"
"00501",39.3956361578556,"NY"
"00544",39.3956361578556,"NY"
"01001",39.4807430693079,"MA"
"01002",39.8325576795949,"MA"
"01003",39.3772011696474,"MA"
"01004",41.0071204784398,"MA"
"01005",39.8409758637904,"MA"
"01007",40.2880867767853,"MA"
"01008",39.9908632910777,"MA"
"01009",41.116070511448,"MA"
"01010",40.1721963534954,"MA"
"01011",39.7607172890762,"MA"
"01012",39.1647655043514,"MA"
"01013",39.1122657965165,"MA"
"01014",40.2371211490481,"MA"
"01020",39.1297375953991,"MA"
"01021",40.3191431729849,"MA"
"01022",39.3532254397198,"MA"
"01026",38.831631506097,"MA"
"01027",39.4288483799177,"MA"
"01028",39.6028844409672,"MA"
"01029",39.9778870146579,"MA"
"01030",39.5694600931695,"MA"
"01031",40.2122416096563,"MA"
"01032",38.3489448626013,"MA"
"01033",39.6430104965149,"MA"
"01034",40.4809582657154,"MA"
"01035",39.418554477269,"MA"
"01036",39.9352795115457,"MA"
"01037",39.9528354179785,"MA"
"01038",39.1208677535842,"MA"
"01039",38.7432513295026,"MA"
"01040",39.2565644851542,"MA"
"01041",40.3583674720479,"MA"
"01050",39.5845580753819,"MA"
"01053",39.2841484721972,"MA"
"01054",38.3990277046858,"MA"
"01056",39.5095006895483,"MA"
"01057",40.0870292917608,"MA"
"01059",40.8629082921466,"MA"
"01060",39.284360566635,"MA"
"01061",40.6163443721893,"MA"
"01062",39.3611239423738,"MA"
"01063",39.1782341657523,"MA"
"01066",41.129992836378,"MA"
"01068",39.9025188848277,"MA"
"01069",40.1619790236796,"MA"
"01070",38.5912146214375,"MA"
"01071",39.8476951392609,"MA"
"01072",39.188377266117,"MA"
"01073",39.5210637700811,"MA"
"01074",38.4097051757906,"MA"
"01075",39.3361432034189,"MA"
"01077",39.9621369700937,"MA"
"01079",40.9590718273319,"MA"
"01080",39.9586649663539,"MA"
"01081",40.3077188653269,"MA"
"01082",40.4178042552767,"MA"
"01083",41.0195099415101,"MA"
"01084",39.2290418835181,"MA"
"01085",39.572665004981,"MA"
"01086",40.1033592579389,"MA"
"01088",38.9300983955483,"MA"
"01089",39.3158055519872,"MA"
"01090",40.2189842093933,"MA"
"01092",40.2552180235154,"MA"
"01093",40.8646174443855,"MA"
"01094",38.9510983695406,"MA"
"01095",39.6204214955197,"MA"
"01096",38.6959234346357,"MA"
"01097",40.116961404838,"MA"
"01098",39.2450889944301,"MA"
"01101",37.7368878503727,"MA"
"01102",37.7368878503727,"MA"
"01103",38.4882190261355,"MA"
"01104",38.9518128736468,"MA"
"01105",39.1893136780941,"MA"
"01106",39.5517942261095,"MA"
"01107",38.974593912411,"MA"
"01108",39.3532410264554,"MA"
"01109",39.2853213136027,"MA"
"01111",40.2344631736597,"MA"
"01115",37.7368878503727,"MA"
"01116",40.1276218253776,"MA"
"01118",39.417100963294,"MA"
"01119",39.3251428334635,"MA"
"01128",39.5029297029151,"MA"
"01129",39.3199543725041,"MA"
"01138",40.1781701548141,"MA"
"01139",40.2095903261117,"MA"
"01144",37.7368878503727,"MA"
"01151",39.1376560045287,"MA"
"01152",40.3092425547467,"MA"
"01199",40.1919817335219,"MA"
"01201",39.4582929589184,"MA"
"01202",40.25093800467,"MA"
"01203",40.25093800467,"MA"
"01220",39.5629349189556,"MA"
"01222",41.5722148794537,"MA"
"01223",39.7983136841833,"MA"
"01224",39.3161812247414,"MA"
"01225",39.4215411666169,"MA"
"01226",39.3844102734904,"MA"
"01227",40.4402646034936,"MA"
"01229",39.9932485386508,"MA"
"01230",40.5679281266663,"MA"
"01235",39.4607839006448,"MA"
"01236",40.0530278620965,"MA"
"01237",39.5859404184739,"MA"
"01238",40.0380528200385,"MA"
"01240",39.696067772204,"MA"
"01242",40.052059114822,"MA"
"01243",39.5420584991927,"MA"
"01244",39.8981955492867,"MA"
"01245",40.5211153939395,"MA"
"01247",39.6232986355794,"MA"
"01252",39.9066707137104,"MA"
"01253",40.2065051147235,"MA"
"01254",39.6909211267696,"MA"
"01255",40.9667668121217,"MA"
"01256",39.0577207279683,"MA"
"01257",41.165784751448,"MA"
"01258",41.0884415147647,"MA"
"01259",41.4861045070555,"MA"
"01260",40.0108041691846,"MA"
"01262",39.9426999654632,"MA"
"01263",39.9871097492923,"MA"
"01264",39.9879592606804,"MA"
"01266",39.9409369884751,"MA"
"01267",39.8227563270828,"MA"
"01270",39.169613387119,"MA"
"01301",36.8317369087885,"MA"
"01302",40.2980646260402,"MA"
"01330",38.0125783321365,"MA"
"01331",39.160492669289,"MA"
"01337",37.2577428311442,"MA"
"01338",37.5946012282841,"MA"
"01339",38.2714211110794,"MA"
"01340",37.5553434917869,"MA"
"01341",37.6402781595517,"MA"
"01342",37.0938668008641,"MA"
"01343",39.1217154199763,"MA"
"01344",37.4539698370277,"MA"
"01346",37.9289220923088,"MA"
"01347",39.8620523099377,"MA"
"01349",37.2767476376799,"MA"
"01350",39.4077527831581,"MA"
"01351",37.2957115835207,"MA"
"01354",37.116881009665,"MA"
"01355",39.7062029332427,"MA"
"01360",37.485092855316,"MA"
"01364",38.5138662622337,"MA"
"01366",39.791240897881,"MA"
"01367",38.8464483556919,"MA"
"01368",38.9622194137176,"MA"
"01370",37.3706889576915,"MA"
"01373",37.8261347573716,"MA"
"01375",38.106310902059,"MA"
"01376",36.985439933988,"MA"
"01378",38.0911179249392,"MA"
"01379",37.9678899224695,"MA"
"01380",39.651558017689,"MA"
"01420",39.4704695464821,"MA"
"01430",40.1457405119703,"MA"
"01431",40.1969545221037,"MA"
"01432",38.6372819525815,"MA"
"01434",38.839910551365,"MA"
"01436",39.3729791336842,"MA"
"01438",39.6232723457845,"MA"
"01440",39.5662594279443,"MA"
"01441",39.6184624050666,"MA"
"01450",38.7073943198127,"MA"
"01451",38.8090374833303,"MA"
"01452",39.6752989556164,"MA"
"01453",39.2541468791773,"MA"
"01460",38.5299622965981,"MA"
"01462",39.2660377324222,"MA"
"01463",38.8803371196204,"MA"
"01464",38.9705754278159,"MA"
"01467",38.4036659159392,"MA"
"01468",39.4765813648313,"MA"
"01469",39.3872888068969,"MA"
