"ZIP","ozone","STATE"
"00012",44.880026139487,"CA"
"00014",46.4777279284479,"AZ"
"00015",46.9566616094005,"AZ"
"00016",52.7085655491306,"CA"
"00017",52.5626625506028,"CA"
"00018",48.5269483874598,"CA"
"00019",44.4926558222381,"CA"
"00020",51.5642299453318,"CA"
"00022",35.783318628152,"CA"
"00026",52.540069625632,"CA"
"00027",50.7734643035409,"CO"
"00028",45.3043736171102,"CA"
"00029",47.0783589890838,"CA"
"00031",44.4024023156139,"CA"
"00032",43.8824127360855,"CA"
"00033",46.1075177117833,"CA"
"00034",40.6986993950477,"CA"
"00035",40.9289151787799,"CA"
"00037",41.9201703223498,"CA"
"00038",44.0642565843888,"CA"
"00039",39.334899313971,"CA"
"00040",50.949766961155,"CA"
"00041",34.6022219184594,"FL"
"00042",38.100237379852,"FL"
"00043",34.7222796219957,"FL"
"00044",47.8883083253885,"CA"
"00045",36.6039473924696,"FL"
"00047",41.2810701152114,"CA"
"00048",39.569733241762,"CA"
"00049",36.666019112465,"CA"
"00050",36.2486636766482,"CA"
"00051",46.6820932858159,"CA"
"00052",45.9453160136579,"CA"
"00053",35.6390222484893,"FL"
"00054",31.600529862925,"CA"
"00055",38.2589020030866,"CA"
"00056",39.8966615244041,"ID"
"00057",42.6651198365336,"CA"
"00058",52.1340582169728,"CA"
"00059",34.1905344024417,"MN"
"00060",33.6174992531717,"MN"
"00061",44.8418797409804,"CA"
"00063",40.0058102977851,"MT"
"00064",46.4608516550064,"NM"
"00065",46.8221169728128,"CA"
"00066",45.0340511390304,"NM"
"00067",41.4060921292975,"OK"
"00068",35.361245189739,"OR"
"00069",37.5349583103889,"OR"
"00070",34.1987645649535,"OR"
"00071",46.6038392299541,"UT"
"00072",35.6230585429866,"WA"
"00073",39.1816353374196,"WA"
"00074",38.2979173963637,"WA"
"00076",37.176791749756,"WA"
"00077",35.2478816452608,"OR"
"00084",38.8076172713615,"NC"
"00087",38.9661934449101,"FL"
"00097",35.070807406536,"FL"
"00098",35.1624584717858,"FL"
"00100",47.2856659314841,"UT"
"00116",36.1996284430702,"LA"
"00119",37.8543636353704,"LA"
"00121",38.0130035685461,"LA"
"00125",32.6151624443076,"ME"
"00126",35.7171208432764,"ME"
"00127",33.9127484792322,"ME"
"00128",39.0520589020455,"ME"
"00130",32.9967641091676,"ME"
"00132",34.1127655421708,"ME"
"00133",35.3458665273924,"ME"
"00134",34.3207964445672,"ME"
"00135",33.2142488533774,"ME"
"00137",31.7805336170133,"ME"
"00138",32.7117488163355,"ME"
"00139",39.0671178531876,"ME"
"00141",32.9905531236584,"ME"
"00148",31.7475590284212,"ME"
"00151",33.4996395404819,"ME"
"00152",41.1802384343946,"MD"
"00158",39.4305495406581,"MA"
"00160",34.4185537549907,"MN"
"00161",33.1087149892287,"MN"
"00164",35.9540914952444,"MN"
"00165",35.7042381786997,"MN"
"00166",35.9061665334437,"MN"
"00168",41.7806084536498,"NH"
"00172",43.1803401991274,"NH"
"00173",45.2116959740819,"NH"
"00174",45.3029201978934,"NH"
"00176",45.1948115007704,"NH"
"00177",43.8717845778631,"NH"
"00179",45.7964147463312,"NH"
"00180",44.5358643758658,"NH"
"00181",44.5479123801022,"NH"
"00182",45.1117602920538,"NH"
"00183",40.6138415946619,"NH"
"00184",41.107133876165,"NH"
"00185",42.5001036011486,"NH"
"00188",33.050214511673,"TX"
"00195",32.7206188842883,"WA"
"00197",46.3022632997563,"AZ"
"00199",52.6818326814454,"AZ"
"00501",39.0105636595829,"NY"
"00544",39.0105636595829,"NY"
"01001",38.5793493500699,"MA"
"01002",38.2011178548881,"MA"
"01003",37.6776975164342,"MA"
"01004",40.2116739286897,"MA"
"01005",39.2791146019632,"MA"
"01007",39.2299463479541,"MA"
"01008",39.1804639895272,"MA"
"01009",40.2722173789836,"MA"
"01010",39.6109581100175,"MA"
"01011",39.0910438497473,"MA"
"01012",38.4721486427466,"MA"
"01013",37.6763844968198,"MA"
"01014",39.6282970770818,"MA"
"01020",37.6632324448536,"MA"
"01021",39.6903455065391,"MA"
"01022",37.7572196804827,"MA"
"01026",38.9543821050394,"MA"
"01027",38.2270575229029,"MA"
"01028",39.1803980650124,"MA"
"01029",39.4691808260823,"MA"
"01030",38.5756576579439,"MA"
"01031",39.3954349415335,"MA"
"01032",38.0072418238753,"MA"
"01033",38.2652550736384,"MA"
"01034",39.6722076792799,"MA"
"01035",37.8268033829176,"MA"
"01036",39.7888923893291,"MA"
"01037",39.4549399008127,"MA"
"01038",37.6912466314621,"MA"
"01039",37.7410932115029,"MA"
"01040",37.8203987239362,"MA"
"01041",39.7193174738869,"MA"
"01050",38.7157195877517,"MA"
"01053",38.1131594445649,"MA"
"01054",37.4839831895723,"MA"
"01056",38.2053334570307,"MA"
"01057",39.7163245160443,"MA"
"01059",40.1981280853366,"MA"
"01060",37.8432712090206,"MA"
"01061",39.8989524905705,"MA"
"01062",38.0643334653998,"MA"
"01063",37.7428443056186,"MA"
"01066",40.3147476714932,"MA"
"01068",39.6327215821255,"MA"
"01069",39.2973037314638,"MA"
"01070",39.1602891126178,"MA"
"01071",38.9011581308536,"MA"
"01072",38.0255614435639,"MA"
"01073",38.2718064680231,"MA"
"01074",38.6414232239074,"MA"
"01075",37.8734369034411,"MA"
"01077",39.1063533300535,"MA"
"01079",40.1411919833532,"MA"
"01080",38.9710089249382,"MA"
"01081",40.0175219996386,"MA"
"01082",39.5110049545199,"MA"
"01083",40.1902803772631,"MA"
"01084",38.6866449690255,"MA"
"01085",38.4669600888639,"MA"
"01086",39.5480790603825,"MA"
"01088",37.6879399510208,"MA"
"01089",38.0143841864807,"MA"
"01090",39.6161637563915,"MA"
"01092",39.4682003265098,"MA"
