"ZIP","no2","STATE"
"00012",22.6608401348695,"CA"
"00014",6.17838900229534,"AZ"
"00015",16.4021927460123,"AZ"
"00016",22.3921525436398,"CA"
"00017",31.7377000968831,"CA"
"00018",16.7904518830242,"CA"
"00019",14.5277113674429,"CA"
"00020",23.6961495500814,"CA"
"00022",6.99189151888931,"CA"
"00026",30.3066326468299,"CA"
"00027",63.2346533454523,"CO"
"00028",20.6388475513351,"CA"
"00029",12.1267737033578,"CA"
"00031",20.4182720129487,"CA"
"00032",8.4651625734665,"CA"
"00033",18.8839301045297,"CA"
"00034",15.9571613582864,"CA"
"00035",18.4680166814176,"CA"
"00037",14.6307692138792,"CA"
"00038",17.6973939909361,"CA"
"00039",14.0738411313016,"CA"
"00040",23.7292815785519,"CA"
"00041",15.5411343238829,"FL"
"00042",12.440183196586,"FL"
"00043",15.3056111803781,"FL"
"00044",13.1668260990191,"CA"
"00045",6.76721500419337,"FL"
"00047",16.1708947616272,"CA"
"00048",12.5519263338315,"CA"
"00049",9.81652924090545,"CA"
"00050",11.0121558453265,"CA"
"00051",13.097349817143,"CA"
"00052",10.4276289583191,"CA"
"00053",20.0415796401227,"FL"
"00054",8.47510475451005,"CA"
"00055",14.8456896469991,"CA"
"00056",13.0483502532971,"ID"
"00057",8.77415148420351,"CA"
"00058",20.0741659588636,"CA"
"00059",8.39817100895768,"MN"
"00060",9.55078714819629,"MN"
"00061",18.0459379491362,"CA"
"00063",8.09073411632689,"MT"
"00064",23.6363904269767,"NM"
"00065",19.9647995511643,"CA"
"00066",12.3887836093845,"NM"
"00067",17.0666963138218,"OK"
"00068",4.7445193915262,"OR"
"00069",18.627234945762,"OR"
"00070",19.5025943674005,"OR"
"00071",37.3274403475894,"UT"
"00072",19.1010767720749,"WA"
"00073",7.64957592829648,"WA"
"00074",13.9660927191322,"WA"
"00075",19.3075352294746,"MT"
"00076",24.5292757362261,"WA"
"00077",19.0721242631328,"OR"
"00078",19.073706226988,"ID"
"00082",17.7987909745076,"VT"
"00083",51.5183667456951,"NY"
"00084",15.3060890368815,"NC"
"00087",13.3904129650061,"FL"
"00097",15.5707799038934,"FL"
"00098",12.6735524695615,"FL"
"00100",42.4440933111696,"UT"
"00116",11.4272946259703,"LA"
"00119",13.8733326563514,"LA"
"00120",12.3436369412535,"LA"
"00121",13.1427307312373,"LA"
"00122",9.34979451397012,"LA"
"00125",4.49721902644589,"ME"
"00126",14.611000120213,"ME"
"00127",3.60620885642156,"ME"
"00128",16.0922331817321,"ME"
"00130",5.34661235609533,"ME"
"00132",6.2321974712214,"ME"
"00133",11.1735134732401,"ME"
"00134",3.78801828616036,"ME"
"00135",7.03764678435722,"ME"
"00137",3.95947694638939,"ME"
"00138",4.46927652526992,"ME"
"00139",14.777654305082,"ME"
"00140",13.858122357648,"ME"
"00141",4.28163106128563,"ME"
"00145",8.24223134755566,"ME"
"00147",14.1454963241283,"ME"
"00148",4.40412719105061,"ME"
"00151",3.14810778156396,"ME"
"00152",9.93147581845758,"MD"
"00157",15.7361886378511,"MA"
"00158",2.76087338542468,"MA"
"00159",5.62081586474806,"MA"
"00160",9.1330244710125,"MN"
"00161",10.4655585698459,"MN"
"00164",12.7385178631032,"MN"
"00165",14.6917309837447,"MN"
"00166",14.0248703382096,"MN"
"00168",14.8729305381319,"NH"
"00169",12.6554550802034,"NH"
"00170",13.1978029154349,"NH"
"00172",11.6320195175301,"NH"
"00173",17.0833728318756,"NH"
"00174",17.1471610599103,"NH"
"00176",18.6542336835727,"NH"
"00177",23.9520313247513,"NH"
"00179",14.5685836155907,"NH"
"00180",20.3974872620446,"NH"
"00181",13.4688258470137,"NH"
"00182",14.8490935962966,"NH"
"00183",21.8200779941161,"NH"
"00184",20.2217354478893,"NH"
"00185",13.0877861382254,"NH"
"00186",16.3422905467981,"NH"
"00187",16.1805802803627,"NH"
"00188",10.7667593644687,"TX"
"00190",14.1858100145108,"VT"
"00191",15.26338253523,"VT"
"00192",12.8504374254536,"VT"
"00195",6.63845593718223,"WA"
"00197",9.40245820635049,"AZ"
"00199",15.3550425119035,"AZ"
"00501",26.7729251732418,"NY"
"00544",26.7729251732418,"NY"
"01001",30.7311123507845,"MA"
"01002",10.6448286129002,"MA"
"01003",14.3310745742303,"MA"
"01004",16.6704586070099,"MA"
"01005",12.411799243668,"MA"
"01007",10.3010321987254,"MA"
"01008",21.1364001535746,"MA"
"01009",12.9717951857731,"MA"
"01010",15.7032153952089,"MA"
"01011",18.4109826779686,"MA"
"01012",15.926650777534,"MA"
"01013",30.4540181131052,"MA"
"01014",32.8129507232551,"MA"
"01020",26.3157415804522,"MA"
"01021",28.2836358783011,"MA"
"01022",23.1160299109679,"MA"
"01026",15.5667426256244,"MA"
"01027",16.488861181221,"MA"
"01028",27.8039723970449,"MA"
"01029",28.8252859656606,"MA"
"01030",28.2772965804681,"MA"
"01031",10.1639760258417,"MA"
"01032",17.2222213021895,"MA"
"01033",16.737335768066,"MA"
"01034",17.9741285588467,"MA"
"01035",17.776938385179,"MA"
"01036",18.220530369875,"MA"
"01037",11.5049146482943,"MA"
"01038",17.784754645376,"MA"
"01039",13.2993354196262,"MA"
"01040",24.80918781244,"MA"
"01041",25.8335150263152,"MA"
"01050",15.7570103792165,"MA"
"01053",16.3722339578139,"MA"
"01054",8.86978935572284,"MA"
"01056",20.6313486527673,"MA"
"01057",16.8478715176982,"MA"
"01059",15.5108360427742,"MA"
"01060",23.5241898964329,"MA"
"01061",25.7321382262833,"MA"
"01062",18.1145810153318,"MA"
"01066",19.9302768365952,"MA"
"01068",15.6939278542387,"MA"
"01069",13.7634447703392,"MA"
"01070",15.4575346678953,"MA"
"01071",21.0389564175769,"MA"
"01072",8.25065604172863,"MA"
"01073",17.656326164675,"MA"
"01074",14.0003671707853,"MA"
"01075",21.1167495602896,"MA"
"01077",23.3696119822275,"MA"
"01079",8.43990817107178,"MA"
"01080",15.8604572070628,"MA"
"01081",17.0538721090315,"MA"
"01082",9.15738512250335,"MA"
"01083",13.979084945188,"MA"
"01084",13.3281819318845,"MA"
"01085",23.8714754728166,"MA"
"01086",30.314277765338,"MA"
"01088",16.0663172571312,"MA"
"01089",31.2071293752578,"MA"
"01090",35.3618507535947,"MA"
"01092",11.2156700905865,"MA"
"01093",13.5943304498673,"MA"
"01094",12.3440978448382,"MA"
"01095",22.8105554762252,"MA"
"01096",14.8994679093448,"MA"
"01097",35.131687391948,"MA"
"01098",15.3226610833036,"MA"
"01101",37.3066603585794,"MA"
"01102",37.3066603585794,"MA"
"01103",36.0698771039692,"MA"
"01104",33.5861209285498,"MA"
"01105",34.7715508917077,"MA"
"01106",31.2651654970191,"MA"
"01107",35.0916474825601,"MA"
"01108",33.025928340521,"MA"
