"ZIP","no2","STATE"
"00012",8.11818195692687,"CA"
"00014",16.7221598545187,"AZ"
"00015",16.1481920509483,"AZ"
"00016",5.58123609292385,"CA"
"00017",8.01721434038447,"CA"
"00018",5.59562261785606,"CA"
"00019",6.64205560849425,"CA"
"00020",7.31918554503591,"CA"
"00022",4.84800402436241,"CA"
"00026",7.75476844464599,"CA"
"00027",16.2026837738607,"CO"
"00028",6.63588847171297,"CA"
"00029",3.11592161033784,"CA"
"00031",8.29464235532443,"CA"
"00032",2.59122454501958,"CA"
"00033",8.48382046979538,"CA"
"00034",1.90322647067584,"CA"
"00035",7.16139087215697,"CA"
"00037",5.18570330133417,"CA"
"00038",6.27636027140545,"CA"
"00039",3.67684675561683,"CA"
"00040",8.23886842492113,"CA"
"00041",7.89981560135153,"FL"
"00042",8.71206564611096,"FL"
"00043",6.60975874891615,"FL"
"00044",5.79368694471787,"CA"
"00045",9.29807626972064,"FL"
"00047",4.71430007667416,"CA"
"00048",4.6999282063892,"CA"
"00049",2.27466833009197,"CA"
"00050",2.10593306666966,"CA"
"00051",6.92470143183109,"CA"
"00052",3.63672072360838,"CA"
"00053",9.35046617218722,"FL"
"00054",3.22511126880978,"CA"
"00055",1.93733330504598,"CA"
"00056",10.8179787085271,"ID"
"00057",4.89861502204546,"CA"
"00058",7.34571764590681,"CA"
"00059",6.83265219033409,"MN"
"00060",5.50473468544342,"MN"
"00061",14.6737368737808,"CA"
"00063",8.41292530122919,"MT"
"00064",10.7136931648457,"NM"
"00065",3.93020046917443,"CA"
"00066",9.241659206495,"NM"
"00067",6.3913763854771,"OK"
"00068",5.90579575961548,"OR"
"00069",5.09000244354448,"OR"
"00070",6.81043162927186,"OR"
"00071",7.1057234984092,"UT"
"00072",6.26559569046228,"WA"
"00073",7.16670766609536,"WA"
"00074",7.34328322505134,"WA"
"00076",7.05146725780225,"WA"
"00077",6.21681684597351,"OR"
"00084",10.5274388282408,"NC"
"00087",9.84537546690433,"FL"
"00097",8.03890749440649,"FL"
"00098",9.64205200375542,"FL"
"00100",12.7080511806097,"UT"
"00116",12.1786420122024,"LA"
"00119",10.9317011477193,"LA"
"00121",12.8287226702113,"LA"
"00125",7.80537925384405,"ME"
"00126",13.5805447890677,"ME"
"00127",12.2301105234763,"ME"
"00128",13.7879791923635,"ME"
"00130",10.4089984036628,"ME"
"00132",12.0235555368367,"ME"
"00133",13.239631987107,"ME"
"00134",11.1396172272759,"ME"
"00135",9.24507723198722,"ME"
"00137",5.81019515204229,"ME"
"00138",7.34176807581883,"ME"
"00139",11.7904615891012,"ME"
"00141",11.9311468184427,"ME"
"00148",5.76276105373372,"ME"
"00151",11.3533482970537,"ME"
"00152",5.1737514224502,"MD"
"00158",8.84454175743843,"MA"
"00160",5.55757557454404,"MN"
"00161",5.55511566380388,"MN"
"00164",7.66225896671406,"MN"
"00165",7.88783964679949,"MN"
"00166",7.78450305639718,"MN"
"00168",9.37383800118848,"NH"
"00172",10.264475012527,"NH"
"00173",9.47147145632884,"NH"
"00174",10.3462784047203,"NH"
"00176",9.08808480282415,"NH"
"00177",11.914903210022,"NH"
"00179",9.65390765245081,"NH"
"00180",7.7699724374042,"NH"
"00181",9.99965641332519,"NH"
"00182",10.92295103014,"NH"
"00183",10.7455928841046,"NH"
"00184",11.387215309417,"NH"
"00185",9.83089863714076,"NH"
"00188",9.41981308175735,"TX"
"00195",11.7309209760536,"WA"
"00197",18.5389180778482,"AZ"
"00199",19.8767342030483,"AZ"
"00501",25.3977901954878,"NY"
"00544",25.3977901954878,"NY"
"01001",21.2519950371471,"MA"
"01002",9.56818719981285,"MA"
"01003",10.4305170208853,"MA"
"01004",10.4477769848244,"MA"
"01005",12.3493682356373,"MA"
"01007",8.12949609360853,"MA"
"01008",17.6273007069771,"MA"
"01009",10.4979942155536,"MA"
"01010",14.9947939017158,"MA"
"01011",15.6998952227676,"MA"
"01012",13.5038817344583,"MA"
"01013",19.6852922584678,"MA"
"01014",22.7491889850337,"MA"
"01020",16.2098782980087,"MA"
"01021",19.0386954356065,"MA"
"01022",14.2952575511087,"MA"
"01026",14.1066610106957,"MA"
"01027",14.7429968051797,"MA"
"01028",19.4245481404793,"MA"
"01029",13.2451458049172,"MA"
"01030",19.6709833988393,"MA"
"01031",9.21521673450314,"MA"
"01032",14.8029494018904,"MA"
"01033",12.4241422005108,"MA"
"01034",15.6525279395405,"MA"
"01035",11.5834226738713,"MA"
"01036",16.3747081264196,"MA"
"01037",8.93834032505946,"MA"
"01038",11.3205106791742,"MA"
"01039",14.4667209803565,"MA"
"01040",16.2695461166373,"MA"
"01041",15.4091251518426,"MA"
"01050",15.5830712545007,"MA"
"01053",14.5954982473816,"MA"
"01054",11.103901595802,"MA"
"01056",14.2024486558404,"MA"
"01057",15.2430076469997,"MA"
"01059",7.74172663754598,"MA"
"01060",13.9082559068074,"MA"
"01061",16.0541867138015,"MA"
"01062",14.489063448536,"MA"
"01063",16.1594230327653,"MA"
"01066",15.0981123004068,"MA"
"01068",14.3004824199387,"MA"
"01069",11.0448841599424,"MA"
"01070",14.2141145256624,"MA"
"01071",18.7970588036356,"MA"
"01072",10.4635620289585,"MA"
"01073",16.0696280489791,"MA"
"01074",7.65668750849818,"MA"
"01075",14.0195085924372,"MA"
"01077",15.9531747508983,"MA"
"01079",11.4875595007198,"MA"
"01080",11.8936165566755,"MA"
"01081",15.6748813027515,"MA"
"01082",7.05056565372385,"MA"
"01083",11.7595560736959,"MA"
"01084",15.1390855872147,"MA"
"01085",18.6448140812291,"MA"
"01086",20.4778836512285,"MA"
"01088",14.1458666961675,"MA"
"01089",22.6314617916912,"MA"
"01090",23.3183156455127,"MA"
"01092",10.8152510039675,"MA"
"01093",11.7792736789938,"MA"
"01094",9.25750834754228,"MA"
"01095",16.962109588222,"MA"
"01096",14.1882363796564,"MA"
"01097",20.1036040837012,"MA"
"01098",14.5938981967437,"MA"
"01101",27.3809797332383,"MA"
"01102",27.3809797332383,"MA"
"01103",25.69197674206,"MA"
"01104",22.569282319864,"MA"
"01105",24.9093334361173,"MA"
"01106",21.4391052971478,"MA"
"01107",25.5539219345227,"MA"
"01108",23.3751892010767,"MA"
"01109",22.7062916379075,"MA"
"01111",22.4435527999549,"MA"
"01115",27.3809797332383,"MA"
"01116",22.3745801331335,"MA"
"01118",22.180458350669,"MA"
"01119",20.0093339267667,"MA"
"01128",20.5228413103937,"MA"
"01129",18.8038276484424,"MA"
"01138",24.2245868198515,"MA"
"01139",23.7866657265795,"MA"
"01144",27.3809797332383,"MA"
"01151",17.1224833910782,"MA"
"01152",17.2897055677303,"MA"
"01199",24.0029737508817,"MA"
"01201",14.5684631768874,"MA"
"01202",15.7100399805464,"MA"
"01203",15.7100399805464,"MA"
"01220",13.8114854679913,"MA"
"01222",8.07211140579381,"MA"
"01223",16.1902028288146,"MA"
"01224",15.4030290548608,"MA"
"01225",14.6405722168804,"MA"
"01226",14.7141130619649,"MA"
"01227",15.9802016945897,"MA"
"01229",15.0407695878871,"MA"
"01230",11.5435339130957,"MA"
"01235",14.9429788675556,"MA"
"01236",14.1633504597753,"MA"
"01237",14.469751189928,"MA"
"01238",15.4837403166265,"MA"
"01240",15.2361167477901,"MA"
"01242",14.1218040423214,"MA"
"01243",14.1057857984926,"MA"
"01244",11.1123837857013,"MA"
"01245",13.9934655359888,"MA"
"01247",14.6122381459303,"MA"
"01252",11.617012143712,"MA"
"01253",15.950400798435,"MA"
"01254",15.5813275604812,"MA"
"01255",13.1117859810462,"MA"
"01256",14.3111879645132,"MA"
"01257",8.53060276192492,"MA"
"01258",9.08268335796521,"MA"
"01259",9.73163118771919,"MA"
"01260",15.0086022697986,"MA"
"01262",14.301034783311,"MA"
"01263",12.1741819856666,"MA"
"01264",12.482089524951,"MA"
"01266",14.3731901096849,"MA"
"01267",14.1119941110126,"MA"
"01270",14.9968324526691,"MA"
"01301",13.268617669042,"MA"
"01302",13.0716559841886,"MA"
"01330",13.6890015355676,"MA"
"01331",12.9521198376085,"MA"
"01337",14.2008545301502,"MA"
"01338",12.4818037726585,"MA"
"01339",13.3887925125832,"MA"
"01340",13.4845133859196,"MA"
"01341",13.9371379994389,"MA"
"01342",12.8417508765741,"MA"
"01343",12.6269528628685,"MA"
"01344",12.7562772153413,"MA"
"01346",13.3879916266435,"MA"
"01347",10.0428004227444,"MA"
"01349",11.9571034976685,"MA"
"01350",13.4526549165476,"MA"
"01351",12.1023809481806,"MA"
"01354",12.7167795607163,"MA"
"01355",9.19363948912782,"MA"
"01360",13.4556075268129,"MA"
"01364",12.0144535797135,"MA"
"01366",10.2521166432569,"MA"
"01367",12.6915858457269,"MA"
"01368",13.8105168554178,"MA"
"01370",13.2572246556567,"MA"
"01373",12.526723251802,"MA"
"01375",11.4206949598616,"MA"
"01376",12.0959105860746,"MA"
"01378",13.1039174927564,"MA"
"01379",11.4290535638233,"MA"
"01380",9.87996331756411,"MA"
"01420",15.0061875013574,"MA"
"01430",14.1813657318461,"MA"
"01431",13.882331525208,"MA"
"01432",14.9119995308749,"MA"
"01434",15.5638321037271,"MA"
"01436",14.1749987538401,"MA"
"01438",14.8002878957943,"MA"
"01440",14.5985751642277,"MA"
