"ZIP","no2","STATE"
"00012",6.11370206573695,"CA"
"00014",10.0985712716457,"AZ"
"00015",10.0531477737993,"AZ"
"00016",5.52017808731581,"CA"
"00017",7.43556795040812,"CA"
"00018",4.32172451560789,"CA"
"00019",5.90135358884961,"CA"
"00020",7.32930316961363,"CA"
"00022",2.99560204008292,"CA"
"00026",8.82165386023375,"CA"
"00027",12.5053774169061,"CO"
"00028",8.10641256803908,"CA"
"00029",2.21548266607067,"CA"
"00031",6.37323633219111,"CA"
"00032",1.84829103602526,"CA"
"00033",9.36957342391271,"CA"
"00034",1.21274499737853,"CA"
"00035",7.00137727630747,"CA"
"00037",3.04488729289679,"CA"
"00038",4.74885017252285,"CA"
"00039",2.71295212222988,"CA"
"00040",7.69905820402654,"CA"
"00041",14.6393873893912,"FL"
"00042",10.163268981893,"FL"
"00043",11.8366522180756,"FL"
"00044",4.90717843978878,"CA"
"00045",3.92690582546408,"FL"
"00047",3.67660161763378,"CA"
"00048",4.1035609183059,"CA"
"00049",1.39340411353993,"CA"
"00050",1.42449659316999,"CA"
"00051",6.42559798854519,"CA"
"00052",3.408366655958,"CA"
"00053",11.1698444425737,"FL"
"00054",2.02320498846049,"CA"
"00055",1.1087743108962,"CA"
"00056",6.87055543545711,"ID"
"00057",2.7046035516354,"CA"
"00058",7.76780520459018,"CA"
"00059",9.36007714702396,"MN"
"00060",10.1638249929848,"MN"
"00061",10.3219120519517,"CA"
"00063",8.21127153854497,"MT"
"00064",9.6802977370721,"NM"
"00065",3.78881406310082,"CA"
"00066",7.1702244471955,"NM"
"00067",7.84322436583389,"OK"
"00068",4.095863870894,"OR"
"00069",4.63132954684717,"OR"
"00070",7.03403393101995,"OR"
"00071",6.19141306635079,"UT"
"00072",2.99456448895217,"WA"
"00073",5.2786503680886,"WA"
"00074",9.72983404987079,"WA"
"00076",5.71232688239862,"WA"
"00077",5.2392180393805,"OR"
"00084",13.6017150946009,"NC"
"00087",7.86496942536445,"FL"
"00097",14.4063319629928,"FL"
"00098",14.2684277734111,"FL"
"00100",5.84307565679369,"UT"
"00116",12.9424015089377,"LA"
"00119",13.087958533521,"LA"
"00121",14.2909494242229,"LA"
"00125",10.8773181369562,"ME"
"00126",10.8520140939294,"ME"
"00127",10.8214150148666,"ME"
"00128",10.9734480973405,"ME"
"00130",10.9406084783618,"ME"
"00132",10.8118115432651,"ME"
"00133",10.544275550308,"ME"
"00134",9.88309124445452,"ME"
"00135",10.6734297584016,"ME"
"00137",10.767938902054,"ME"
"00138",11.643021375876,"ME"
"00139",9.81761665418968,"ME"
"00141",14.6140386290674,"ME"
"00148",10.9597939507257,"ME"
"00151",8.65534562882375,"ME"
"00152",14.6398160890654,"MD"
"00158",8.48261462024779,"MA"
"00160",9.7756444094809,"MN"
"00161",10.5416723101001,"MN"
"00164",13.2868002248484,"MN"
"00165",14.8882150218195,"MN"
"00166",12.9844060392427,"MN"
"00168",6.96608889859528,"NH"
"00172",4.56444637863788,"NH"
"00173",5.97928895773591,"NH"
"00174",6.63525125536733,"NH"
"00176",5.47894472490198,"NH"
"00177",10.7008357054572,"NH"
"00179",6.58203741426793,"NH"
"00180",5.39498764640918,"NH"
"00181",7.08442712346075,"NH"
"00182",10.4558507654012,"NH"
"00183",9.20777942936432,"NH"
"00184",10.1971130215856,"NH"
"00185",7.22878213268881,"NH"
"00188",11.2814769523772,"TX"
"00195",9.15712022950456,"WA"
"00197",10.5485600028076,"AZ"
"00199",12.2489234743313,"AZ"
"00501",27.1294041615009,"NY"
"00544",27.1294041615009,"NY"
"01001",19.0235202822518,"MA"
"01002",9.13886279919647,"MA"
"01003",9.62301484572382,"MA"
"01004",10.9226848103391,"MA"
"01005",11.1982996075484,"MA"
"01007",9.03149295742321,"MA"
"01008",10.9385822429209,"MA"
"01009",11.2206991488381,"MA"
"01010",11.2100266119945,"MA"
"01011",8.40166880150778,"MA"
"01012",10.9136075237166,"MA"
"01013",19.5710237416076,"MA"
"01014",21.077273631987,"MA"
"01020",16.7918797643314,"MA"
"01021",16.493381285782,"MA"
"01022",14.9462387188256,"MA"
"01026",10.1674996689033,"MA"
"01027",10.7773665184215,"MA"
"01028",18.4743757541323,"MA"
"01029",17.1511718948338,"MA"
"01030",14.7589665246179,"MA"
"01031",9.66840242224554,"MA"
"01032",11.8502182980947,"MA"
"01033",11.8600771251786,"MA"
"01034",9.95679515253215,"MA"
"01035",10.8109424242832,"MA"
"01036",11.8143874423356,"MA"
"01037",9.40231376767592,"MA"
"01038",11.0050518834553,"MA"
"01039",10.0598046473062,"MA"
"01040",15.0748956655706,"MA"
"01041",15.1557828410941,"MA"
"01050",9.5881460048073,"MA"
"01053",11.1959907898298,"MA"
"01054",8.2828311422585,"MA"
"01056",13.8493679771255,"MA"
"01057",10.5533029674336,"MA"
"01059",8.66228189497313,"MA"
"01060",13.8432498776149,"MA"
"01061",13.9563138180679,"MA"
"01062",12.1995889712158,"MA"
"01063",12.8703389554271,"MA"
"01066",11.0466907415066,"MA"
"01068",13.0321331641598,"MA"
"01069",10.6141576291465,"MA"
"01070",9.92642286930419,"MA"
"01071",9.5425620061342,"MA"
"01072",7.95598232661292,"MA"
"01073",10.7656543748793,"MA"
"01074",13.7953658423384,"MA"
"01075",13.0193533785903,"MA"
"01077",11.7936060476346,"MA"
"01079",7.14907287610508,"MA"
"01080",11.2165176895122,"MA"
"01081",10.0012820591739,"MA"
"01082",7.96948020569037,"MA"
"01083",11.7139562542374,"MA"
"01084",9.75426648231734,"MA"
"01085",13.3409630297503,"MA"
"01086",17.9983421314503,"MA"
"01088",12.0932733094514,"MA"
"01089",20.0837196748367,"MA"
"01090",21.4566137142335,"MA"
"01092",9.46026207374177,"MA"
"01093",10.4598855356497,"MA"
"01094",12.4969155907816,"MA"
"01095",15.1551300808675,"MA"
"01096",10.6901554964738,"MA"
"01097",20.7750832524356,"MA"
"01098",10.4337822279869,"MA"
"01101",22.3822572785678,"MA"
"01102",22.3822572785678,"MA"
"01103",22.4275391146006,"MA"
"01104",21.2697793678019,"MA"
"01105",22.5352951616763,"MA"
"01106",20.6194464301917,"MA"
"01107",21.6231525121963,"MA"
"01108",22.0514645798866,"MA"
"01109",22.1110301079455,"MA"
"01111",21.5945896385002,"MA"
"01115",22.3822572785678,"MA"
"01116",20.9397148055404,"MA"
"01118",21.5814620786716,"MA"
"01119",20.1873664478162,"MA"
"01128",19.4840793831925,"MA"
"01129",18.9914559615633,"MA"
"01138",22.2637664511124,"MA"
"01139",22.1997039007283,"MA"
"01144",22.3822572785678,"MA"
"01151",16.7971991482919,"MA"
"01152",16.6695928271344,"MA"
"01199",22.4728209506333,"MA"
"01201",13.9905804814663,"MA"
"01202",17.3659609318111,"MA"
"01203",17.3659609318111,"MA"
"01220",9.81383468662331,"MA"
"01222",13.0424996898184,"MA"
"01223",11.4506611610192,"MA"
"01224",16.5630647868636,"MA"
"01225",11.113179536821,"MA"
"01226",12.320322547338,"MA"
"01227",15.1073796003637,"MA"
"01229",12.9864864274805,"MA"
"01230",11.631728825825,"MA"
"01235",11.3544338428343,"MA"
"01236",11.4653428268848,"MA"
"01237",10.4476201751179,"MA"
"01238",11.7438598846853,"MA"
"01240",13.8021623320932,"MA"
"01242",12.3134628068347,"MA"
"01243",9.23824897926972,"MA"
"01244",9.81990060892136,"MA"
"01245",9.98937656140206,"MA"
"01247",10.6505447479419,"MA"
"01252",14.2713953657118,"MA"
"01253",13.3150519759265,"MA"
"01254",13.2153264512892,"MA"
"01255",9.97843538118458,"MA"
"01256",9.87313514055781,"MA"
"01257",13.7656276941139,"MA"
"01258",8.72445629465437,"MA"
"01259",9.07880692882275,"MA"
"01260",21.693931378989,"MA"
"01262",14.1070171495619,"MA"
"01263",21.4037996438695,"MA"
"01264",8.1425622499803,"MA"
"01266",11.5461469965864,"MA"
