"ZIP","no2","STATE"
"00012",7.63442057818899,"CA"
"00014",9.82354564686247,"AZ"
"00015",15.7830294348418,"AZ"
"00016",11.1961614951033,"CA"
"00017",15.2615162764021,"CA"
"00018",13.6619709639523,"CA"
"00019",7.00937398299647,"CA"
"00020",15.6844694199862,"CA"
"00022",2.76193737842239,"CA"
"00026",12.8195165605448,"CA"
"00027",21.7432406914387,"CO"
"00028",8.98875216633352,"CA"
"00029",3.52125802636051,"CA"
"00031",5.74252437809218,"CA"
"00032",6.29474350641899,"CA"
"00033",9.69161745006524,"CA"
"00034",3.85031410650083,"CA"
"00035",6.89670469577144,"CA"
"00037",10.786173906507,"CA"
"00038",8.21569994313606,"CA"
"00039",5.80913513888683,"CA"
"00040",18.2267417150939,"CA"
"00041",16.583835052981,"FL"
"00042",9.50870019728487,"FL"
"00043",13.535607684645,"FL"
"00044",10.9183859838773,"CA"
"00045",5.88043639365693,"FL"
"00047",8.67275935094453,"CA"
"00048",7.89859380226092,"CA"
"00049",2.85676292731881,"CA"
"00050",3.42067517539157,"CA"
"00051",9.45725925766693,"CA"
"00052",5.89841790540638,"CA"
"00053",11.3883684593738,"FL"
"00054",2.56596104679905,"CA"
"00055",3.65704951005806,"CA"
"00056",9.27086348612269,"ID"
"00057",4.49399374904244,"CA"
"00058",17.0421354295753,"CA"
"00059",10.1448732639415,"MN"
"00060",11.3268984894878,"MN"
"00061",13.662993158848,"CA"
"00063",6.5290151670902,"MT"
"00064",10.0116180667013,"NM"
"00065",7.13800919468662,"CA"
"00066",8.76885495908917,"NM"
"00067",9.99961952089585,"OK"
"00068",2.5703666053584,"OR"
"00069",5.37846093200075,"OR"
"00070",5.19798472009522,"OR"
"00071",8.71746078874751,"UT"
"00072",6.25208825600056,"WA"
"00073",7.53362090566537,"WA"
"00074",6.02760094563322,"WA"
"00076",6.58271647101426,"WA"
"00077",5.41556432223218,"OR"
"00084",13.0790703331789,"NC"
"00087",8.64194010335588,"FL"
"00097",14.4156990979366,"FL"
"00098",12.9840898781969,"FL"
"00100",15.7591138891833,"UT"
"00116",13.4133885153932,"LA"
"00119",12.0856058260774,"LA"
"00121",12.7255986004484,"LA"
