"ZIP","no2","STATE"
"00012",4.65879721411877,"CA"
"00014",13.433492559746,"AZ"
"00015",14.2544860482379,"AZ"
"00016",7.74890480187587,"CA"
"00017",3.27203480515108,"CA"
"00018",10.3824787776659,"CA"
"00019",5.00090548116738,"CA"
"00020",2.23449049754138,"CA"
"00022",3.16556797728387,"CA"
"00026",6.23451058276095,"CA"
"00027",21.06087440581,"CO"
"00028",3.5196634151054,"CA"
"00029",3.80183785031312,"CA"
"00031",4.72981649918786,"CA"
"00032",4.17004415301521,"CA"
"00033",8.16108914260058,"CA"
"00034",1.34422958254315,"CA"
"00035",3.30871255136759,"CA"
"00037",2.42222662162215,"CA"
"00038",4.4945725669078,"CA"
"00039",1.98960556962708,"CA"
"00040",1.91178660397074,"CA"
"00041",5.46488057306692,"FL"
"00042",4.04372346980555,"FL"
"00043",5.21064399902118,"FL"
"00044",3.03795046049922,"CA"
"00045",4.30411001092231,"FL"
"00047",3.2730166534133,"CA"
"00048",3.11218873912329,"CA"
"00049",1.42150977436717,"CA"
"00050",1.47596860651873,"CA"
"00051",5.10645974462957,"CA"
"00052",3.65832012944613,"CA"
"00053",5.15900321815584,"FL"
"00054",1.87995706495926,"CA"
"00055",1.35842406637563,"CA"
"00056",6.60881906603827,"ID"
"00057",7.75646055179401,"CA"
"00058",2.11241951650377,"CA"
"00059",7.01711229654886,"MN"
"00060",6.30393757094348,"MN"
"00061",11.4339372385046,"CA"
"00063",5.6252809253801,"MT"
"00064",8.83336027018997,"NM"
"00065",3.3980835977941,"CA"
"00066",10.0120636237294,"NM"
"00067",15.1848910442375,"OK"
"00068",1.99821771537262,"OR"
"00069",1.76007973856304,"OR"
"00070",2.04910462757842,"OR"
"00071",8.66719771622888,"UT"
"00072",2.38512033492439,"WA"
"00073",9.01250260774906,"WA"
"00074",2.74227107406798,"WA"
"00076",1.86412636887272,"WA"
"00077",1.8592246546599,"OR"
"00084",7.6489396099245,"NC"
"00087",3.12705694850581,"FL"
"00097",5.95482902178818,"FL"
"00098",7.33466492527304,"FL"
"00100",22.3942174503009,"UT"
"00116",8.5778542200363,"LA"
"00119",12.2809511033856,"LA"
"00120",11.0621375867804,"LA"
"00121",15.1698843001622,"LA"
"00122",11.2891761887895,"LA"
"00125",1.9294204169299,"ME"
"00126",3.15390522691749,"ME"
"00127",2.58457043690335,"ME"
"00128",3.71460118917991,"ME"
"00130",2.92253832965807,"ME"
"00132",2.19756707269853,"ME"
"00133",3.83295107257317,"ME"
"00134",2.6042804573575,"ME"
"00135",2.75105608930043,"ME"
"00137",2.08264743555176,"ME"
"00138",2.60374640874637,"ME"
"00139",3.3632594924185,"ME"
"00140",4.39829636469968,"ME"
"00141",2.87387993284607,"ME"
"00145",3.10901390420483,"ME"
"00147",3.21598064622705,"ME"
"00148",2.18972674891364,"ME"
"00151",2.39714202731299,"ME"
"00152",9.68502976177591,"MD"
"00157",19.0222011708648,"MA"
"00158",9.04682774804402,"MA"
"00160",6.3207346729635,"MN"
"00161",8.00401499607547,"MN"
"00164",3.94470330453807,"MN"
"00165",3.67815811489593,"MN"
"00166",3.87232393256535,"MN"
"00168",5.51960362916708,"NH"
"00172",4.82970032300522,"NH"
"00173",5.5219619814177,"NH"
"00174",5.65583430462446,"NH"
"00176",7.13695171154311,"NH"
"00177",8.5509127861842,"NH"
"00179",7.5820357040886,"NH"
"00180",9.33713230302575,"NH"
