"ZIP","no2","STATE"
"00012",13.1007850789519,"CA"
"00014",27.3425384006912,"AZ"
"00015",21.4422835303329,"AZ"
"00016",14.4815954263341,"CA"
"00017",5.44863924197325,"CA"
"00018",10.1003829973006,"CA"
"00019",12.5630951056341,"CA"
"00020",6.6515314682956,"CA"
"00022",6.53602742347585,"CA"
"00026",10.193317797717,"CA"
"00027",14.7020869604141,"CO"
"00028",14.0849852672944,"CA"
"00029",6.21641818879768,"CA"
"00031",12.7721942705246,"CA"
"00032",6.69630319761177,"CA"
"00033",19.4927049133537,"CA"
"00034",6.04637915036251,"CA"
"00035",11.2831921902142,"CA"
"00037",9.07979318986224,"CA"
"00038",10.1881364515522,"CA"
"00039",7.80929736314635,"CA"
"00040",4.99364063023078,"CA"
"00041",4.53452788286461,"FL"
"00042",4.56488038165806,"FL"
"00043",4.55511883199857,"FL"
"00044",8.46614884180415,"CA"
"00045",6.99567723473363,"FL"
"00047",9.2032632191786,"CA"
"00048",8.57844509048377,"CA"
"00049",5.65569027186235,"CA"
"00050",4.69671207633103,"CA"
"00051",12.5599931477228,"CA"
"00052",12.1921130807931,"CA"
"00053",6.71232749219288,"FL"
"00054",6.45663536149731,"CA"
"00055",4.52797719950798,"CA"
"00056",13.1557103164981,"ID"
"00057",10.3962848094797,"CA"
"00058",5.55536756111053,"CA"
"00059",8.51578792470415,"MN"
"00060",7.69681561325486,"MN"
"00061",18.5335671305766,"CA"
"00063",9.67353287528188,"MT"
"00064",11.02775189374,"NM"
"00065",8.99124544690051,"CA"
"00066",12.2652249605818,"NM"
"00067",11.336838501293,"OK"
"00068",8.95500139951339,"OR"
"00069",10.3482595916946,"OR"
"00070",12.0834356460968,"OR"
"00071",12.0515176920174,"UT"
"00072",7.85409414267234,"WA"
"00073",16.218181522386,"WA"
"00074",13.6263609812275,"WA"
"00076",9.94597851588604,"WA"
"00077",10.8144830168932,"OR"
"00084",8.45896867912944,"NC"
"00087",4.0539587698875,"FL"
"00097",3.7229864238208,"FL"
"00098",4.71305596387595,"FL"
"00100",21.917501948812,"UT"
"00116",10.6844712629111,"LA"
"00119",8.75567883269767,"LA"
"00120",7.5191440119924,"LA"
"00121",13.0424197090818,"LA"
"00122",7.30499544539708,"LA"
"00125",3.56070744866888,"ME"
"00126",8.57135879781647,"ME"
"00127",4.06002851468635,"ME"
"00128",11.0967244794176,"ME"
"00130",4.79532345671447,"ME"
"00132",4.92497918964474,"ME"
"00133",9.46741462776319,"ME"
"00134",3.90142867359495,"ME"
"00135",5.20121973694744,"ME"
"00137",3.1051961355482,"ME"
"00138",3.80664767600797,"ME"
"00139",10.8813866813951,"ME"
"00141",4.54380903773993,"ME"
"00148",3.18063791331657,"ME"
"00151",3.21641738469095,"ME"
"00152",7.67944299845446,"MD"
"00157",16.545694556545,"MA"
"00158",8.69147643651123,"MA"
"00160",8.66315916806513,"MN"
"00161",10.0697092587245,"MN"
"00164",5.30126687557871,"MN"
"00165",5.28494479891675,"MN"
"00166",5.7561450680025,"MN"
"00168",12.2322962295289,"NH"
"00172",10.1773751754274,"NH"
"00173",12.3155621603334,"NH"
"00174",13.2145019630803,"NH"
"00176",13.8893373707913,"NH"
"00177",13.86755853954,"NH"
"00179",14.89362947727,"NH"
"00180",15.793895520523,"NH"
"00181",12.8732144001525,"NH"
"00182",9.03206142093772,"NH"
"00183",11.9770386540037,"NH"
"00184",11.2095091164628,"NH"
"00185",13.2422437678958,"NH"
"00188",11.6485786061513,"TX"
"00195",9.30440264836039,"WA"
"00197",28.5449098432012,"AZ"
"00199",26.3848278276796,"AZ"
"00501",21.6238601133908,"NY"
"00544",21.6238601133908,"NY"
"01001",23.5691583443287,"MA"
"01002",8.27283563729865,"MA"
"01003",12.4230915330548,"MA"
"01004",12.433842875771,"MA"
"01005",9.65636656114547,"MA"
"01007",8.46244288102276,"MA"
"01008",14.1012420433754,"MA"
"01009",10.4276711577497,"MA"
"01010",11.7373136452286,"MA"
"01011",11.930241544011,"MA"
"01012",10.5876658807756,"MA"
"01013",23.913036231229,"MA"
"01014",27.74993948881,"MA"
"01020",19.7593060690114,"MA"
"01021",20.2085328661481,"MA"
"01022",17.2717688592192,"MA"
"01026",11.0089850530734,"MA"
"01027",11.1531131071034,"MA"
"01028",18.6524185825116,"MA"
"01029",20.0592773229011,"MA"
"01030",17.7725685455064,"MA"
"01031",8.34172694685865,"MA"
"01032",11.9264668568653,"MA"
"01033",11.032504329128,"MA"
"01034",11.8119945878707,"MA"
"01035",10.8180245308631,"MA"
"01036",10.7653101656535,"MA"
"01037",9.00450997008137,"MA"
"01038",10.3691910483154,"MA"
"01039",10.1370806700412,"MA"
"01040",17.8512496169629,"MA"
"01041",19.6591289794909,"MA"
"01050",10.7515660419008,"MA"
"01053",10.6957486669146,"MA"
"01054",7.7642269547816,"MA"
"01056",14.0938698280204,"MA"
"01057",10.7882000402478,"MA"
"01059",10.9007615007091,"MA"
"01060",16.2925956226145,"MA"
"01061",20.8278900353353,"MA"
"01062",11.3010956216858,"MA"
"01066",15.2713899422368,"MA"
"01068",10.9919620649994,"MA"
"01069",10.6966411058358,"MA"
"01070",10.6853599229072,"MA"
"01071",14.2123148247977,"MA"
"01072",7.54037085653873,"MA"
"01073",11.4580850855702,"MA"
"01074",13.3625635852467,"MA"
"01075",15.0582856435235,"MA"
"01077",12.3512650483221,"MA"
"01079",10.2699474237201,"MA"
"01080",12.6459197424487,"MA"
"01081",10.8663755011705,"MA"
"01082",7.8045853795054,"MA"
"01083",12.1708116186118,"MA"
"01084",10.2610045772651,"MA"
"01085",15.938439149093,"MA"
"01086",24.136402809801,"MA"
"01088",10.8537937607216,"MA"
"01089",25.3108531950399,"MA"
"01090",28.9694437980283,"MA"
"01092",9.80434962467238,"MA"
"01093",13.5308868210685,"MA"
"01094",8.44403646645131,"MA"
"01095",15.0889963547785,"MA"
"01096",10.700484121679,"MA"
"01097",20.9890928782569,"MA"
"01098",10.4131651334536,"MA"
"01101",30.7528404929105,"MA"
"01102",30.7528404929105,"MA"
"01103",30.5137554918872,"MA"
"01104",27.1171858047643,"MA"
"01105",29.8659959664859,"MA"
"01106",23.5543873232409,"MA"
"01107",29.9218485767656,"MA"
