"ZIP","no2","STATE"
"00012",20.8076191162377,"CA"
"00014",19.8748708103018,"AZ"
"00015",24.5494058682098,"AZ"
"00016",18.8047960362588,"CA"
"00017",30.0879085964368,"CA"
"00018",15.0924598746859,"CA"
"00019",15.0418213753414,"CA"
"00020",30.956301448764,"CA"
"00022",3.98800468114611,"CA"
"00026",26.7092111036799,"CA"
"00027",63.1665776120023,"CO"
"00028",19.4566248430981,"CA"
"00029",13.6129005496533,"CA"
"00031",16.7915836096204,"CA"
"00032",7.44577463077812,"CA"
"00033",21.6359840140504,"CA"
"00034",18.0029637840155,"CA"
"00035",18.1138571889392,"CA"
"00037",14.392521638771,"CA"
"00038",17.4091870926266,"CA"
"00039",14.0108523070543,"CA"
"00040",29.3734210328752,"CA"
"00041",12.708572116609,"FL"
"00042",16.2922568075729,"FL"
"00043",13.1038680287784,"FL"
"00044",21.7860894117945,"CA"
"00045",10.5803189461544,"FL"
"00047",12.5108052710522,"CA"
"00048",12.1808572163076,"CA"
"00049",11.469998116065,"CA"
"00050",10.2403485421611,"CA"
"00051",17.5751571393297,"CA"
"00052",14.014615481702,"CA"
"00053",15.9756072528055,"FL"
"00054",9.25346623479217,"CA"
"00055",14.2635349425115,"CA"
"00056",14.0605671896558,"ID"
"00057",16.4860051351309,"CA"
"00058",26.4261152314686,"CA"
"00059",12.778789730322,"MN"
"00060",13.6834361260099,"MN"
"00061",22.9444262985075,"CA"
"00063",13.2556175418252,"MT"
"00064",17.9764559391774,"NM"
"00065",18.5434049008988,"CA"
"00066",10.4570009575372,"NM"
"00067",18.9329779894467,"OK"
"00068",10.023451832013,"OR"
"00069",22.8202640457912,"OR"
"00070",22.8343091982029,"OR"
"00071",35.2054174394786,"UT"
"00072",44.7707309912678,"WA"
"00073",18.9136571266995,"WA"
"00074",18.2849571200017,"WA"
"00075",20.4675564325544,"MT"
"00076",43.1637022804803,"WA"
"00077",22.1353469417125,"OR"
"00078",10.3816403750711,"ID"
"00082",16.4538965703587,"VT"
"00083",44.8550899030186,"NY"
"00084",12.7166747802341,"NC"
"00087",18.4547526321441,"FL"
"00097",16.1166411137465,"FL"
"00098",21.970412055975,"FL"
"00100",58.6935064225463,"UT"
"00116",17.0142920576533,"LA"
"00119",12.363930324502,"LA"
"00120",12.4664259420406,"LA"
"00121",18.0710095520121,"LA"
"00122",9.28012360826151,"LA"
"00125",7.904867050942,"ME"
"00126",12.6356591650425,"ME"
"00127",5.58304595336801,"ME"
"00128",13.1692729346587,"ME"
"00130",7.53789288347707,"ME"
"00132",9.04918833563963,"ME"
"00133",11.8950604718614,"ME"
"00134",5.58564950917806,"ME"
"00135",9.66069604758236,"ME"
"00137",7.66020978536862,"ME"
"00138",7.53528014418207,"ME"
"00139",12.4930387421275,"ME"
"00140",13.6186270205581,"ME"
"00141",6.22372824592094,"ME"
"00145",10.0634513496851,"ME"
"00147",12.9388129426511,"ME"
"00148",8.28561844487715,"ME"
"00151",5.19307346884853,"ME"
"00152",13.6741516051516,"MD"
"00157",12.0850284584349,"MA"
"00158",4.50684101791018,"MA"
"00159",2.48563438769034,"MA"
"00160",13.5766876828856,"MN"
"00161",14.7032177962959,"MN"
"00164",8.41681563502022,"MN"
"00165",9.62244424186514,"MN"
"00166",9.21431621124094,"MN"
"00168",17.0922580588194,"NH"
"00169",13.8829752287957,"NH"
"00170",13.6463824128119,"NH"
"00172",15.706301472239,"NH"
"00173",19.558521009725,"NH"
"00174",18.5402474997206,"NH"
"00176",21.2109829383555,"NH"
"00177",24.1564620679898,"NH"
"00179",21.2373511725175,"NH"
"00180",24.5812177914235,"NH"
"00181",17.1239909206223,"NH"
"00182",18.3030177955021,"NH"
"00183",20.8473270205106,"NH"
"00184",18.5854648497358,"NH"
"00185",15.6053218561037,"NH"
"00186",14.8707024534993,"NH"
"00187",14.3607413869697,"NH"
"00188",12.6399868841984,"TX"
"00190",11.4086664261644,"VT"
"00191",12.1801843065207,"VT"
"00192",11.9909016011088,"VT"
"00195",39.9273849446567,"WA"
"00197",23.2744462807884,"AZ"
"00199",16.639957082949,"AZ"
"00210",20.5090052828006,"NH"
"00211",20.5090052828006,"NH"
"00212",20.5090052828006,"NH"
"00213",20.5090052828006,"NH"
"00214",20.5090052828006,"NH"
"00215",20.5090052828006,"NH"
"00501",33.0682092227944,"NY"
"00544",33.0682092227944,"NY"
"01001",24.3180158451998,"MA"
"01002",12.6658153118196,"MA"
"01003",17.7066977246598,"MA"
"01004",18.1573058930803,"MA"
