"ZIP","no2","STATE"
"00012",19.8048491079209,"CA"
"00014",24.7656430874293,"AZ"
"00015",33.3511350896358,"AZ"
"00016",34.9272445657826,"CA"
"00017",25.8646783935359,"CA"
"00018",24.7166888352666,"CA"
"00019",17.5423130579158,"CA"
"00020",20.8576599426559,"CA"
"00022",5.19158426352807,"CA"
"00026",30.7476004264541,"CA"
"00027",34.8455216110959,"CO"
"00028",18.3681424793594,"CA"
"00029",11.9364943573216,"CA"
"00031",18.6043488163862,"CA"
"00032",13.0491171038777,"CA"
"00033",19.3667721489025,"CA"
"00034",17.104635878263,"CA"
"00035",18.3716957431701,"CA"
"00037",17.7468088944613,"CA"
"00038",18.944438726463,"CA"
"00039",15.4241026562962,"CA"
"00040",17.7857496983887,"CA"
"00041",11.2513450615309,"FL"
"00042",19.7978796358317,"FL"
"00043",14.1451115542748,"FL"
"00044",16.6404661263389,"CA"
"00045",10.5010311436468,"FL"
"00047",15.7157721274165,"CA"
"00048",15.3393617324736,"CA"
"00049",12.7154170964222,"CA"
"00050",11.9108455551375,"CA"
"00051",13.7164722500994,"CA"
"00052",12.2032246776446,"CA"
"00053",18.8250911580643,"FL"
"00054",11.9249319240179,"CA"
"00055",14.3241484634639,"CA"
"00056",10.7220557396363,"ID"
"00057",21.0200898222396,"CA"
"00058",20.0565393604729,"CA"
"00059",12.4141838109627,"MN"
"00060",13.5787251413145,"MN"
"00061",26.4462781363841,"CA"
"00063",13.9226200341572,"MT"
"00064",21.3948637204734,"NM"
"00065",16.840003962633,"CA"
"00066",10.3848998595111,"NM"
"00067",12.5353358235453,"OK"
"00068",15.9988254065388,"OR"
"00069",23.1424498271725,"OR"
"00070",24.9178470194395,"OR"
"00071",26.2948787768998,"UT"
"00072",40.0556150370478,"WA"
"00073",20.3159442347157,"WA"
"00074",26.0915173863982,"WA"
"00075",26.851209756756,"MT"
"00076",53.1253865203381,"WA"
"00077",25.6566900962171,"OR"
"00078",18.9179716237172,"ID"
"00082",16.5345542142677,"VT"
"00083",46.1561488462685,"NY"
"00084",17.2602723918948,"NC"
"00087",21.9624560562867,"FL"
"00097",16.2155167086278,"FL"
"00098",21.6734745441522,"FL"
"00100",38.6423271658009,"UT"
"00116",23.5109937789643,"LA"
"00119",24.0922052295956,"LA"
"00120",23.9575636668335,"LA"
"00121",26.8168296433912,"LA"
"00122",18.1173816948881,"LA"
"00125",8.03200595682066,"ME"
"00126",12.2691579802032,"ME"
"00127",3.64936827650826,"ME"
"00128",12.9339545302308,"ME"
"00130",8.57786810030312,"ME"
"00132",8.24541497207424,"ME"
"00133",12.1006658637998,"ME"
"00134",4.0692339290255,"ME"
"00135",9.70355791107958,"ME"
"00137",10.1479539280451,"ME"
"00138",11.7404418914604,"ME"
"00139",11.8718289168056,"ME"
"00140",13.3053823021137,"ME"
"00141",5.93639534972484,"ME"
"00145",10.2021170364548,"ME"
"00147",12.6868109328156,"ME"
"00148",10.8759092968497,"ME"
"00151",3.81269635384492,"ME"
"00152",23.1377872849697,"MD"
"00157",19.2485007939291,"MA"
"00158",8.6184477081045,"MA"
"00159",10.6004273996516,"MA"
"00160",12.8747111378615,"MN"
"00161",15.3203116052018,"MN"
"00164",6.71622784053619,"MN"
"00165",7.92963525783852,"MN"
"00166",8.1747160010665,"MN"
"00168",11.6123180222798,"NH"
"00169",11.3255027885669,"NH"
"00170",13.8646105616323,"NH"
"00172",11.17651884966,"NH"
"00173",14.1874455453521,"NH"
"00174",13.7717676242773,"NH"
"00176",14.9709867254513,"NH"
"00177",17.060582706045,"NH"
"00179",16.0353049138905,"NH"
"00180",16.6599405990199,"NH"
"00181",13.027787602603,"NH"
"00182",14.0543708405122,"NH"
"00183",13.449201676021,"NH"
"00184",13.4941671713555,"NH"
"00185",13.2369484068156,"NH"
"00186",13.6027753380087,"NH"
"00187",14.3794753667141,"NH"
"00188",13.0014891142804,"TX"
"00190",12.9599138260015,"VT"
"00191",12.7894734548935,"VT"
"00192",13.512311534607,"VT"
"00195",22.9411225102645,"WA"
"00197",27.9680751289881,"AZ"
"00199",44.3797430963015,"AZ"
"00210",20.0171495126756,"NH"
"00211",20.0171495126756,"NH"
"00212",20.0171495126756,"NH"
"00213",20.0171495126756,"NH"
"00214",20.0171495126756,"NH"
"00215",20.0171495126756,"NH"
"00501",29.1650530957548,"NY"
"00544",29.1650530957548,"NY"
"01001",26.1839614643977,"MA"
"01002",11.71521029295,"MA"
"01003",17.1411961732802,"MA"
"01004",16.476348968702,"MA"
"01005",13.8959842659405,"MA"
"01007",11.0975703650623,"MA"
"01008",18.8550436194189,"MA"
"01009",11.5263964687035,"MA"
"01010",13.9240818108764,"MA"
"01011",17.74576125823,"MA"
"01012",18.8349858785237,"MA"
"01013",33.2384256138486,"MA"
"01014",39.0365061866742,"MA"
"01020",29.090899161218,"MA"
"01021",31.4683570310096,"MA"
"01022",24.5163051613803,"MA"
"01026",17.4265158362387,"MA"
"01027",18.6091199987587,"MA"
"01028",27.0358331824775,"MA"
"01029",24.4072139667917,"MA"
"01030",18.7909306883536,"MA"
"01031",10.5715736786727,"MA"
"01032",18.6703542994534,"MA"
"01033",17.6091112266716,"MA"
"01034",17.2718224307143,"MA"
"01035",18.0498509783956,"MA"
"01036",17.7111297309458,"MA"
"01037",9.91002373623826,"MA"
"01038",17.4778194640034,"MA"
"01039",15.3937491769226,"MA"
"01040",26.3951725586839,"MA"
"01041",29.5821630641749,"MA"
"01050",16.0246355450126,"MA"
"01053",17.4146329676068,"MA"
"01054",10.0223477967692,"MA"
"01056",21.0449490677135,"MA"
"01057",15.4087117922033,"MA"
"01059",15.85031890198,"MA"
"01060",24.0485652891522,"MA"
"01061",30.4787137693471,"MA"
"01062",19.5947812522895,"MA"
"01066",16.9845871056559,"MA"
"01068",17.9479951486059,"MA"
"01069",13.0588761209781,"MA"
"01070",17.8874422194332,"MA"
"01071",16.8272028028764,"MA"
"01072",9.94624957965019,"MA"
"01073",18.975283644523,"MA"
"01074",18.1691919836879,"MA"
"01075",22.5645344449655,"MA"
"01077",17.2976075457744,"MA"
"01079",9.79688871763602,"MA"
"01080",14.686782041984,"MA"
"01081",15.0787338117422,"MA"
"01082",10.0520659670176,"MA"
"01083",12.3719367639545,"MA"
"01084",16.8214848585217,"MA"
"01085",20.135731508582,"MA"
"01086",22.4885251268562,"MA"
"01088",17.3165270027868,"MA"
"01089",31.4311542518824,"MA"
"01090",40.4781350931051,"MA"
"01092",10.9318914375005,"MA"
"01093",14.18771512846,"MA"
"01094",11.8849804429543,"MA"
"01095",23.4688331059393,"MA"
"01096",17.43686646322,"MA"
"01097",21.4663779590371,"MA"
"01098",17.7438425725694,"MA"
"01101",40.9209272204788,"MA"
"01102",40.9209272204788,"MA"
"01103",40.33971167613,"MA"
"01104",37.4656587562922,"MA"
"01105",39.9845078006882,"MA"
"01106",29.9847454469777,"MA"
"01107",41.1103511761417,"MA"
"01108",36.9803714585594,"MA"
"01109",38.2103190367759,"MA"
"01111",38.6805122665647,"MA"
"01114",39.7584961317812,"MA"
"01115",40.9209272204788,"MA"
"01116",33.352004511267,"MA"
"01118",34.9976831090573,"MA"
"01119",33.3981377242456,"MA"
"01128",31.9066821827395,"MA"
"01129",29.1019396857725,"MA"
"01133",39.7584961317812,"MA"
"01138",36.8597934155099,"MA"
"01139",39.1102410677105,"MA"
"01144",40.9209272204788,"MA"
"01151",28.9293533846009,"MA"
"01152",28.2215098463102,"MA"
"01199",39.7584961317812,"MA"
"01201",22.4618676376064,"MA"
"01202",27.2522402770653,"MA"
"01203",27.2522402770653,"MA"
"01220",18.7113713029378,"MA"
"01222",17.0528413578023,"MA"
"01223",20.3051323108909,"MA"
"01224",21.4818867998391,"MA"
"01225",18.8763595585156,"MA"
"01226",20.9538055546204,"MA"
"01227",23.5802494582962,"MA"
"01229",21.2124563503287,"MA"
"01230",17.4624479632977,"MA"
"01235",20.1271026257681,"MA"
"01236",19.0286151271824,"MA"
"01237",18.4335898861223,"MA"
"01238",19.8430895950166,"MA"
"01240",22.1228584871707,"MA"
"01242",22.6884255602463,"MA"
"01243",17.7438310482162,"MA"
"01244",13.893675834532,"MA"
"01245",18.2301170619493,"MA"
"01247",18.9670022096947,"MA"
