"ZIP","no2","STATE"
"00012",13.9076964258094,"CA"
"00014",16.5827465620265,"AZ"
"00015",18.1208181568785,"AZ"
"00016",16.7741020991963,"CA"
"00017",16.4405605516823,"CA"
"00018",13.9635680573847,"CA"
"00019",15.23547261194,"CA"
"00020",15.1063624199556,"CA"
"00022",6.75054977803307,"CA"
"00026",17.8971823541159,"CA"
"00027",38.8329097688579,"CO"
"00028",13.3612659422397,"CA"
"00029",7.00545588279758,"CA"
"00031",12.5535164970343,"CA"
"00032",7.74843057972732,"CA"
"00033",14.7675485048848,"CA"
"00034",8.57047828862745,"CA"
"00035",11.1997688469856,"CA"
"00037",11.1200821610686,"CA"
"00038",13.0122437177029,"CA"
"00039",8.96905292742788,"CA"
"00040",13.5478955887089,"CA"
"00041",14.1174661144954,"FL"
"00042",16.2915562976294,"FL"
"00043",15.0021846366789,"FL"
"00044",11.9743498254201,"CA"
"00045",8.74646017362195,"FL"
"00047",11.1428876728243,"CA"
"00048",10.0573890738899,"CA"
"00049",4.9278468490965,"CA"
"00050",6.2973517096619,"CA"
"00051",10.5879006815854,"CA"
"00052",9.04368781819549,"CA"
"00053",16.5483536578848,"FL"
"00054",5.7048007900603,"CA"
"00055",8.49477562021851,"CA"
"00056",14.818616048388,"ID"
"00057",8.04238320177119,"CA"
"00058",13.1926047006961,"CA"
"00059",4.44755404463098,"MN"
"00060",4.74334534072499,"MN"
"00061",22.5549280901543,"CA"
"00063",9.11523479191193,"MT"
"00064",19.9057457644455,"NM"
"00065",11.2548767906712,"CA"
"00066",12.6281416078971,"NM"
"00067",17.4492077430447,"OK"
"00068",7.73350999052794,"OR"
"00069",10.2550884563405,"OR"
"00070",11.3467951312715,"OR"
"00071",24.1006571034009,"UT"
"00072",8.5969475557107,"WA"
"00073",8.30968250701577,"WA"
"00074",9.8937986892105,"WA"
"00075",17.2037326928303,"MT"
"00076",11.140815142823,"WA"
"00077",11.333992259483,"OR"
"00078",17.6645672276958,"ID"
"00082",10.3958333757571,"VT"
"00083",41.6688400637587,"NY"
"00084",12.367661789507,"NC"
"00087",17.9472714726702,"FL"
"00097",18.4241529260955,"FL"
"00098",20.1582835879478,"FL"
"00100",30.4674157071114,"UT"
"00116",15.1954899586603,"LA"
"00119",16.0454454365497,"LA"
"00120",15.8592135018249,"LA"
"00121",17.0285203360056,"LA"
"00122",11.8917657911784,"LA"
"00125",3.20295614449427,"ME"
"00126",11.1303585535165,"ME"
"00127",2.53338203314162,"ME"
"00128",13.912185439938,"ME"
"00130",5.17814798866372,"ME"
"00132",5.35037510945961,"ME"
"00133",10.8545634333128,"ME"
"00134",2.88604849039959,"ME"
"00135",5.28163249882726,"ME"
"00137",3.95211784762987,"ME"
"00138",4.98501238009238,"ME"
"00139",14.2610238051675,"ME"
"00140",13.3256077268011,"ME"
"00141",3.92663471142078,"ME"
"00145",8.8884004312281,"ME"
"00147",14.4472137621103,"ME"
"00148",3.81039628975904,"ME"
"00151",2.47812504102654,"ME"
"00152",11.7064610858445,"MD"
"00157",23.664756178947,"MA"
"00158",6.24921509996676,"MA"
"00159",5.58121514290586,"MA"
"00160",4.5232294463896,"MN"
"00161",5.81881696472726,"MN"
"00164",8.07780402225593,"MN"
"00165",7.92601618676035,"MN"
"00166",8.77818626450917,"MN"
"00168",18.5252487526006,"NH"
"00169",12.8025053154247,"NH"
"00170",15.5547885756434,"NH"
"00172",10.9175530657685,"NH"
"00173",19.0894225746999,"NH"
"00174",19.4318732457822,"NH"
"00176",20.5364902735849,"NH"
"00177",28.4380371007656,"NH"
"00179",22.1123148849298,"NH"
"00180",28.1058776900944,"NH"
"00181",17.5381901157452,"NH"
"00182",13.425892894698,"NH"
"00183",24.1291402286291,"NH"
"00184",23.1866122051196,"NH"
"00185",15.5356361837776,"NH"
"00186",15.0748150396172,"NH"
"00187",17.2087430159082,"NH"
"00188",16.4021635178202,"TX"
"00190",11.4773430195744,"VT"
"00191",12.5268902961553,"VT"
"00192",12.3897624526737,"VT"
"00195",11.2505954163857,"WA"
"00197",16.7957639412485,"AZ"
"00199",17.0098092686207,"AZ"
"00501",20.2231100540304,"NY"
"00544",20.2231100540304,"NY"
"01001",26.4625502530167,"MA"
"01002",7.60336197289409,"MA"
"01003",11.4876061367413,"MA"
"01004",14.4002874398232,"MA"
"01005",8.52250125458149,"MA"
"01007",7.8624950555933,"MA"
"01008",14.9049306054465,"MA"
"01009",10.4885516448838,"MA"
"01010",10.0028005410578,"MA"
"01011",12.7558305183124,"MA"
"01012",10.8149209936629,"MA"
"01013",25.4795764228162,"MA"
"01014",30.3551797210576,"MA"
"01020",20.8274351925257,"MA"
"01021",20.6071059800919,"MA"
"01022",17.4435034501746,"MA"
"01026",10.7411429609994,"MA"
"01027",11.8505153932484,"MA"
"01028",22.3671698047158,"MA"
"01029",17.6225271541575,"MA"
"01030",21.9242720941473,"MA"
"01031",7.53171459130867,"MA"
"01032",11.4408043739775,"MA"
"01033",11.4159436796242,"MA"
"01034",13.0224603502938,"MA"
"01035",12.7783897948593,"MA"
"01036",11.8004757212728,"MA"
"01037",8.31606889999012,"MA"
"01038",13.0916138516614,"MA"
"01039",8.58482965545637,"MA"
"01040",19.4877554680189,"MA"
"01041",20.0515090130603,"MA"
"01050",11.6121903879987,"MA"
"01053",11.492638369185,"MA"
"01054",5.19190476711428,"MA"
"01056",15.2712196011717,"MA"
"01057",10.6948310809686,"MA"
"01059",10.8526393553078,"MA"
"01060",18.2855686584934,"MA"
"01061",20.6809909315627,"MA"
"01062",12.8325526326143,"MA"
"01066",16.2980103551328,"MA"
"01068",11.9556325493801,"MA"
"01069",10.2910291668933,"MA"
"01070",10.2769246026673,"MA"
"01071",15.6971019149688,"MA"
"01072",4.90832276872089,"MA"
"01073",11.9737261629233,"MA"
"01074",12.868258106327,"MA"
"01075",15.9293344746616,"MA"
"01077",16.3079680443078,"MA"
"01079",6.2419453304832,"MA"
"01080",12.4438645881326,"MA"
"01081",10.4019149024549,"MA"
"01082",7.21444357924374,"MA"
"01083",10.9730101901579,"MA"
"01084",9.97985057572574,"MA"
"01085",18.4348744511459,"MA"
"01086",24.1823743194775,"MA"
"01088",12.211105558005,"MA"
