"ZIP","pm25","STATE"
"00012",3.78116895507761,"CA"
"00014",3.36937116010115,"AZ"
"00015",2.5457973397977,"AZ"
"00016",3.7877990561773,"CA"
"00017",2.94289019628405,"CA"
"00018",3.60646065221424,"CA"
"00019",3.87309531247174,"CA"
"00020",3.06326753581579,"CA"
"00022",4.598372583392,"CA"
"00026",3.49557059744166,"CA"
"00027",2.78967323992734,"CO"
"00028",3.68667627137491,"CA"
"00029",3.759684819379,"CA"
"00031",3.26880938324533,"CA"
"00032",3.19260230799978,"CA"
"00033",3.5774434558761,"CA"
"00034",5.20166296991768,"CA"
"00035",3.53231685532018,"CA"
"00037",3.92498818358331,"CA"
"00038",4.80492418407512,"CA"
"00039",5.20842022924134,"CA"
"00040",2.44078603069251,"CA"
"00041",2.85193783485074,"FL"
"00042",4.61878421523142,"FL"
"00043",2.28890416958828,"FL"
"00044",2.63154124943047,"CA"
"00045",5.56914483255705,"FL"
"00047",4.42208242247663,"CA"
"00048",3.95555801428704,"CA"
"00049",3.66938725073422,"CA"
"00050",5.02391420249402,"CA"
"00051",2.78189513577458,"CA"
"00052",2.77079792035028,"CA"
"00053",5.22674142837657,"FL"
"00054",4.18285565385855,"CA"
"00055",4.44162153881659,"CA"
"00056",5.42650942482869,"ID"
"00057",7.33133933125249,"CA"
"00058",2.80017908226621,"CA"
"00059",4.33601931210103,"MN"
"00060",4.23671753888386,"MN"
"00061",6.77523874181302,"CA"
"00063",7.09986796053175,"MT"
"00064",2.72230412405509,"NM"
"00065",3.24862185264351,"CA"
"00066",3.21878750861773,"NM"
"00067",5.41704487487336,"OK"
"00068",3.91346159463462,"OR"
"00069",3.53657569830179,"OR"
"00070",2.90961429094534,"OR"
"00071",2.53719189076103,"UT"
"00072",1.95175401013527,"WA"
"00073",4.99226077809486,"WA"
"00074",4.0850660853829,"WA"
"00076",1.90261633889213,"WA"
"00077",3.30476891046634,"OR"
"00084",7.82687182274232,"NC"
"00087",4.89471963567388,"FL"
"00097",2.82902532645291,"FL"
"00098",3.5346094616286,"FL"
"00100",2.91980133683,"UT"
"00116",7.91345411903401,"LA"
"00119",7.170890748285,"LA"
"00121",6.52771012147075,"LA"
"00125",4.59112813091104,"ME"
"00126",4.58728849376577,"ME"
"00127",4.3295115432519,"ME"
"00128",4.42075284482611,"ME"
"00130",4.47525443520441,"ME"
"00132",4.6242786814915,"ME"
"00133",4.78601894756127,"ME"
"00134",3.63777037056482,"ME"
"00135",4.36139632815776,"ME"
"00137",4.38548693315478,"ME"
"00138",4.30756505591775,"ME"
"00139",4.71015460817352,"ME"
