"ZIP","ozone","STATE"
"00012",46.2576346602202,"CA"
"00014",46.7102443739049,"AZ"
"00015",48.7503589862486,"AZ"
"00016",52.8191504945644,"CA"
"00017",53.3883478730624,"CA"
"00018",49.0379459196618,"CA"
"00019",44.3028072668868,"CA"
"00020",52.4824763790595,"CA"
"00022",34.2032204446083,"CA"
"00026",53.6717974378546,"CA"
"00027",51.5791979984862,"CO"
"00028",44.7766412305943,"CA"
"00029",46.8895898294707,"CA"
"00031",46.856455535898,"CA"
"00032",44.1604685906784,"CA"
"00033",40.3175336704793,"CA"
"00034",40.8297253734543,"CA"
"00035",42.0432567082982,"CA"
"00037",43.6763515960797,"CA"
"00038",45.9139857513428,"CA"
"00039",41.4936776648418,"CA"
"00040",52.3345585682359,"CA"
"00041",33.6952650559658,"FL"
"00042",37.8234962434737,"FL"
"00043",34.8345821370671,"FL"
"00044",48.3076813273561,"CA"
"00045",37.611574341912,"FL"
"00047",41.7643445097927,"CA"
"00048",39.2383808304479,"CA"
"00049",39.6833323225552,"CA"
"00050",39.3028453503506,"CA"
"00051",45.5635346830234,"CA"
"00052",46.4647636489585,"CA"
"00053",33.968528186461,"FL"
"00054",34.9565948528944,"CA"
"00055",41.3543272920649,"CA"
"00056",43.7996590042543,"ID"
"00057",43.0012451992525,"CA"
"00058",53.0418856233968,"CA"
"00059",36.5863944833368,"MN"
"00060",36.1140880892092,"MN"
"00061",44.7990860820906,"CA"
"00063",40.6748151723424,"MT"
"00064",46.2011089917119,"NM"
"00065",46.8396043312031,"CA"
"00066",45.1330227252425,"NM"
"00067",42.5063792634283,"OK"
"00068",36.2285458769916,"OR"
"00069",38.0403029477491,"OR"
"00070",34.7217902231213,"OR"
"00071",46.5593100610782,"UT"
"00072",35.7619052062964,"WA"
"00073",36.5991978230688,"WA"
"00074",34.9771274401396,"WA"
"00076",36.969186007963,"WA"
"00077",35.6551892550509,"OR"
"00084",40.5399038602374,"NC"
"00087",37.9186062103099,"FL"
"00097",35.2878818556984,"FL"
"00098",35.3750512721409,"FL"
"00100",46.8963862635297,"UT"
"00116",38.9556108779384,"LA"
"00119",39.6760978244362,"LA"
"00120",39.5844905893238,"LA"
"00121",39.5446337779571,"LA"
"00122",40.7334503990953,"LA"
"00125",33.4327138245496,"ME"
"00126",36.8315140462953,"ME"
"00127",35.1639239387201,"ME"
"00128",36.1674433612661,"ME"
"00130",34.13289630202,"ME"
"00132",35.3859720134848,"ME"
"00133",36.399947042718,"ME"
"00134",35.6446848640153,"ME"
"00135",34.4730797205369,"ME"
"00137",32.2342513549887,"ME"
"00138",33.6309876920032,"ME"
"00139",36.2643625709269,"ME"
"00141",33.9947284452318,"ME"
"00148",32.2756537933711,"ME"
"00151",35.2685951003238,"ME"
"00152",40.555468890415,"MD"
"00157",33.9123585667433,"MA"
"00158",39.4438515737763,"MA"
"00160",36.2071683353838,"MN"
"00161",35.6136537120726,"MN"
"00164",36.8644278328584,"MN"
"00165",36.8686250378258,"MN"
"00166",36.7212956500321,"MN"
"00168",36.5877630970127,"NH"
"00172",38.7887901391378,"NH"
"00173",40.3186430264236,"NH"
"00174",40.65724570109,"NH"
"00176",41.922627400451,"NH"
"00177",36.7550478648473,"NH"
"00179",40.4296260698818,"NH"
"00180",40.8831951754396,"NH"
"00181",39.5163488464689,"NH"
"00182",38.382157590551,"NH"
"00183",33.6323542576467,"NH"
"00184",33.1117448071058,"NH"
"00185",38.5769165112131,"NH"
"00188",35.0721099552829,"TX"
"00195",31.8492358046675,"WA"
"00197",46.5752596738155,"AZ"
"00199",50.3351716976647,"AZ"
"00501",37.2106576901589,"NY"
"00544",37.2106576901589,"NY"
"01001",37.4493087326587,"MA"
"01002",37.1765967227783,"MA"
"01003",36.3317782957528,"MA"
"01004",37.9363433174636,"MA"
"01005",38.6763967034536,"MA"
"01007",39.0416829442614,"MA"
"01008",37.8900577396734,"MA"
"01009",39.6222534076827,"MA"
"01010",38.5756822748356,"MA"
"01011",37.8577418891973,"MA"
"01012",37.5764919015484,"MA"
"01013",36.7161398034564,"MA"
"01014",37.5952406776507,"MA"
"01020",36.9126128908475,"MA"
"01021",37.6570457710183,"MA"
"01022",37.6977476047348,"MA"
"01026",37.6896763690066,"MA"
"01027",37.3760392148748,"MA"
"01028",37.7943128203758,"MA"
"01029",37.352521379747,"MA"
"01030",37.6637882961998,"MA"
"01031",39.2721537651015,"MA"
"01032",37.0936187411093,"MA"
"01033",37.6624978320091,"MA"
"01034",38.2397358922349,"MA"
"01035",36.331109849654,"MA"
"01036",38.4939313836411,"MA"
"01037",38.1478488650718,"MA"
"01038",36.1889951333897,"MA"
"01039",36.4744950275271,"MA"
"01040",37.1936917138032,"MA"
"01041",37.6265359981755,"MA"
"01050",37.5681463812552,"MA"
"01053",36.4718756427431,"MA"
"01054",36.7623572271663,"MA"
"01056",37.6245915078959,"MA"
"01057",38.630713319035,"MA"
"01059",37.6353382641314,"MA"
"01060",36.2817322427172,"MA"
"01061",37.79676764603,"MA"
"01062",36.5443045107243,"MA"
"01066",38.3960670045172,"MA"
"01068",39.2170983812345,"MA"
"01069",38.7763750172355,"MA"
"01070",38.3996259439765,"MA"
"01071",37.7134585073204,"MA"
"01072",37.4737885194349,"MA"
"01073",37.3827009559525,"MA"
"01074",37.2873539138631,"MA"
"01075",37.0956911197651,"MA"
"01077",37.6609344406311,"MA"
"01079",38.417059141011,"MA"
"01080",38.5141778144306,"MA"
"01081",38.6384012166789,"MA"
"01082",39.6389024515753,"MA"
"01083",39.0073085987878,"MA"
"01084",37.4679348443315,"MA"
"01085",37.5481600050344,"MA"
"01086",37.4287902433603,"MA"
"01088",36.0283161802371,"MA"
"01089",37.3726770385131,"MA"
"01090",37.5762015471115,"MA"
"01092",39.1267339269979,"MA"
"01093",37.6262349914455,"MA"
"01094",36.7284425264732,"MA"
"01095",37.7521028789819,"MA"
"01096",37.0133160086684,"MA"
"01097",37.4410428376389,"MA"
"01098",37.9000976717017,"MA"
"01101",38.4919863908494,"MA"
"01102",38.4919863908494,"MA"
"01103",36.5411166552609,"MA"
"01104",36.8275434761663,"MA"
"01105",37.1347361997811,"MA"
"01106",37.6108650138867,"MA"
"01107",36.8948697141159,"MA"
"01108",37.3126867630725,"MA"
"01109",37.4560741734193,"MA"
"01111",37.6069723502256,"MA"
"01115",38.4919863908494,"MA"
"01116",37.4980781629263,"MA"
"01118",37.3711096960723,"MA"
"01119",37.3406579217177,"MA"
"01128",37.4075148695465,"MA"
"01129",37.1370184285898,"MA"
"01138",37.5443139798006,"MA"
"01139",37.5851874267667,"MA"
"01144",38.4919863908494,"MA"
"01151",36.8139636844849,"MA"
"01152",37.6686435333179,"MA"
"01199",37.5506747721166,"MA"
"01201",38.3102337799994,"MA"
"01202",37.4684522769452,"MA"
"01203",37.4684522769452,"MA"
"01220",40.2014471486625,"MA"
"01222",38.4434480600444,"MA"
"01223",38.0864033738845,"MA"
"01224",38.2446918995838,"MA"
"01225",39.5961790239048,"MA"
"01226",38.8129745752882,"MA"
"01227",37.6001558172604,"MA"
"01229",37.3665235360002,"MA"
"01230",38.0818032962112,"MA"
"01235",38.3631296492633,"MA"
"01236",37.4234753167278,"MA"
"01237",39.8095403389539,"MA"
"01238",37.7153884019121,"MA"
"01240",37.6764883303514,"MA"
"01242",37.4043189025906,"MA"
"01243",38.0515372282553,"MA"
"01244",37.3433524066456,"MA"
"01245",38.4998643992153,"MA"
"01247",39.7344306697068,"MA"
"01252",37.3430853155425,"MA"
"01253",37.8001160321397,"MA"
"01254",37.4650397281123,"MA"
"01255",38.6081348336744,"MA"
"01256",39.6604592177702,"MA"
"01257",38.1743699800243,"MA"
"01258",39.4997247868178,"MA"
"01259",38.9618503265772,"MA"
"01260",37.3770980404588,"MA"
"01262",37.3411312636582,"MA"
"01263",37.3627572958091,"MA"
"01264",37.3602895619125,"MA"
"01266",37.5702027745544,"MA"
"01267",39.6960079276908,"MA"
"01270",39.038134786685,"MA"
"01301",36.664191835256,"MA"
"01302",37.4853778222427,"MA"
"01330",37.6808107333434,"MA"
"01331",37.667951009746,"MA"
"01337",37.081339370606,"MA"
"01338",37.3134742446308,"MA"
"01339",38.6234084842869,"MA"
"01340",37.8099479612088,"MA"
"01341",37.0054367906279,"MA"
"01342",36.7462928018528,"MA"
"01343",39.4156942016616,"MA"
"01344",37.3251877277131,"MA"
"01346",38.5527969855029,"MA"
"01347",37.5405411605095,"MA"
"01349",36.7575848891798,"MA"
"01350",39.621283762797,"MA"
"01351",36.9411343648488,"MA"
"01354",37.0162834297492,"MA"
"01355",38.5640451739198,"MA"
"01360",36.9948353155545,"MA"
"01364",37.2125188067066,"MA"
"01366",38.7480118883486,"MA"
"01367",39.1522986953758,"MA"
"01368",37.0706453957392,"MA"
"01370",37.5677308771924,"MA"
"01373",36.1657543397267,"MA"
"01375",36.4408454968951,"MA"
"01376",36.9932597801291,"MA"
"01378",37.1460487557535,"MA"
"01379",37.542296061546,"MA"
"01380",39.2973498506422,"MA"
"01420",36.3060134251358,"MA"
"01430",37.3058066700724,"MA"
"01431",36.794534431708,"MA"
"01432",35.3683138765792,"MA"
"01434",35.6138670254576,"MA"
"01436",37.1212841406548,"MA"
"01438",37.890441474877,"MA"
"01440",37.1368048759109,"MA"
"01441",37.69088411003,"MA"
"01450",35.0738713526855,"MA"
"01451",35.5364219814577,"MA"
"01452",38.0694497448309,"MA"
"01453",36.2863793992422,"MA"
"01460",35.3385881157579,"MA"
"01462",35.9079390320221,"MA"
"01463",34.8234380557685,"MA"
"01464",35.46320422152,"MA"
"01467",34.489941297389,"MA"
"01468",37.5536232430523,"MA"
"01469",35.4070609072402,"MA"
"01471",34.1715896211635,"MA"
"01472",35.0362642896164,"MA"
"01473",37.159187913815,"MA"
"01474",35.8091348062238,"MA"
"01475",37.2545717278271,"MA"
"01477",36.4985632717825,"MA"
"01501",38.5550549626637,"MA"
