"ZIP","ozone","STATE"
"00012",44.6870437785043,"CA"
"00014",45.9956471330401,"AZ"
"00015",47.9757459145236,"AZ"
"00016",51.6225049142627,"CA"
"00017",50.9770839651474,"CA"
"00018",48.2886715939827,"CA"
"00019",43.4159963064707,"CA"
"00020",49.2081413588958,"CA"
"00022",33.6259160927137,"CA"
"00026",51.4203786145398,"CA"
"00027",49.3825537737401,"CO"
"00028",44.2630694781606,"CA"
"00029",45.3407230388543,"CA"
"00031",44.8646587378835,"CA"
"00032",43.2862416101899,"CA"
"00033",45.1248416554524,"CA"
"00034",39.147169512456,"CA"
"00035",40.4656764483284,"CA"
"00037",42.2792974884438,"CA"
"00038",44.4143157735781,"CA"
"00039",39.9698204267617,"CA"
"00040",49.3777194913687,"CA"
"00041",34.0029004023217,"FL"
"00042",39.1172001402642,"FL"
"00043",34.6550707329489,"FL"
"00044",46.892552822788,"CA"
"00045",38.689110070688,"FL"
"00047",40.7500959404341,"CA"
"00048",37.7176805405521,"CA"
"00049",37.2934759791116,"CA"
"00050",37.8203075439051,"CA"
"00051",45.213933345668,"CA"
"00052",44.8628142863767,"CA"
"00053",35.559939058395,"FL"
"00054",33.2549403248339,"CA"
"00055",39.7375750418458,"CA"
"00056",42.9504472850757,"ID"
"00057",41.8055285183221,"CA"
"00058",48.9295681987312,"CA"
"00059",36.3093185431778,"MN"
"00060",35.4029233147962,"MN"
"00061",43.8447173538407,"CA"
"00063",39.9944280781674,"MT"
"00064",46.2246659460731,"NM"
"00065",45.789744887051,"CA"
"00066",44.5150046953751,"NM"
"00067",41.5570048688091,"OK"
"00068",35.608161043884,"OR"
"00069",37.6846586293103,"OR"
"00070",35.2922137256618,"OR"
"00071",45.8827762205701,"UT"
"00072",36.467064668409,"WA"
"00073",37.2903898936015,"WA"
"00074",36.2369947671095,"WA"
"00076",37.467619717339,"WA"
"00077",36.0082386305385,"OR"
"00084",37.6010050498219,"NC"
"00087",38.7673147491485,"FL"
"00097",35.3109251885933,"FL"
"00098",35.4124046376854,"FL"
"00100",47.0934697533077,"UT"
"00116",37.947690358651,"LA"
"00119",39.4372388467091,"LA"
"00120",39.2498014689385,"LA"
"00121",39.1721658627781,"LA"
"00122",40.1261492547423,"LA"
"00125",32.7020056517069,"ME"
"00126",35.7831153192552,"ME"
"00127",33.7669362990243,"ME"
"00128",35.4552147179699,"ME"
"00130",32.6528479620994,"ME"
"00132",34.2133388375482,"ME"
"00133",35.3113586375762,"ME"
"00134",34.4551846450621,"ME"
"00135",33.3504050740505,"ME"
"00137",31.7298293573218,"ME"
"00138",32.684390221922,"ME"
"00139",35.738677637907,"ME"
"00141",32.3853135198659,"ME"
"00148",31.8341876382036,"ME"
"00151",33.9640188265702,"ME"
"00152",37.9654557564194,"MD"
"00157",34.9594351737114,"MA"
"00158",39.1091069770508,"MA"
"00160",35.0907790934683,"MN"
"00161",34.4176110019196,"MN"
"00164",36.1751171614844,"MN"
"00165",36.3219652162924,"MN"
"00166",36.0999845633868,"MN"
"00168",38.0586469026517,"NH"
"00172",40.0760297842589,"NH"
"00173",41.7728480217205,"NH"
"00174",42.1851700577758,"NH"
"00176",43.1708096376586,"NH"
"00177",38.4866662145326,"NH"
"00179",41.963638355413,"NH"
"00180",42.0506958945967,"NH"
"00181",41.1540895131432,"NH"
"00182",40.1620247268844,"NH"
"00183",35.4600954138103,"NH"
"00184",35.1007376911224,"NH"
"00185",39.8102042115528,"NH"
"00188",34.501591776123,"TX"
"00195",32.113354612949,"WA"
"00197",45.9591371149249,"AZ"
"00199",49.3688361114461,"AZ"
"00501",36.0468618438993,"NY"
"00544",36.0468618438993,"NY"
"01001",37.8252930250961,"MA"
"01002",37.8353955872827,"MA"
"01003",37.3813209075494,"MA"
"01004",37.8094074299456,"MA"
"01005",38.6801716622904,"MA"
"01007",38.964044244745,"MA"
"01008",38.1820565030084,"MA"
"01009",39.8281469957886,"MA"
"01010",38.3262366145906,"MA"
"01011",38.257837996731,"MA"
"01012",38.2146650724025,"MA"
"01013",37.8518988354673,"MA"
"01014",37.9228775550799,"MA"
"01020",38.0771826217067,"MA"
"01021",37.8744225739114,"MA"
"01022",38.5640983093351,"MA"
"01026",38.3993124647893,"MA"
"01027",38.2123165229553,"MA"
"01028",37.810360305373,"MA"
"01029",38.0892305161484,"MA"
"01030",37.9867767947266,"MA"
"01031",39.155264722675,"MA"
"01032",37.846776103105,"MA"
"01033",38.3962708045269,"MA"
"01034",38.106071710596,"MA"
"01035",37.4912299930786,"MA"
"01036",37.9901572624695,"MA"
"01037",37.1648310661069,"MA"
"01038",37.3786632028317,"MA"
"01039",37.4117322930786,"MA"
"01040",38.3196700970443,"MA"
"01041",37.8485101291685,"MA"
"01050",38.1722305318954,"MA"
"01053",37.5168796045374,"MA"
"01054",37.5067345952967,"MA"
"01056",38.5132887047982,"MA"
"01057",38.2373845653987,"MA"
"01059",37.1540164812593,"MA"
"01060",37.5206969305071,"MA"
"01061",38.0460132498828,"MA"
"01062",37.6514452632943,"MA"
"01066",38.4846248717659,"MA"
"01068",39.2410346782904,"MA"
"01069",38.7622542041231,"MA"
"01070",38.9923713155724,"MA"
"01071",38.1932585424877,"MA"
"01072",37.9410276671544,"MA"
"01073",38.2415384110585,"MA"
"01074",36.21754133963,"MA"
"01075",38.1388896848887,"MA"
"01077",37.8481366396579,"MA"
"01079",38.726155385642,"MA"
"01080",38.6965392703231,"MA"
"01081",38.0460567559932,"MA"
"01082",39.351031992445,"MA"
"01083",38.9918403026291,"MA"
"01084",38.1369973579653,"MA"
"01085",38.2302232863659,"MA"
"01086",37.9648831538768,"MA"
"01088",37.2024180931232,"MA"
"01089",38.1790782290951,"MA"
"01090",37.9388773585806,"MA"
"01092",38.9379352903016,"MA"
"01093",37.27286001695,"MA"
"01094",36.0104380365823,"MA"
"01095",38.2123854805226,"MA"
"01096",37.8415645545997,"MA"
"01097",37.9801475766078,"MA"
"01098",38.4505229229536,"MA"
